x,y,cluster_id
242578,13469,64
383138,414652,85
67768,993126,74
484308,765337,92
31833,30935,24
932640,887879,80
591329,478778,73
833354,186335,86
735652,115053,71
698658,355604,2
638300,908210,26
294000,264971,78
377493,541620,29
9281,999465,74
12901,842497,61
852470,467010,91
53607,976747,74
196754,856972,23
144213,800662,95
729397,985790,66
183405,499760,6
469862,970991,77
450770,95791,54
974081,390235,21
680670,26669,30
231241,468739,79
97960,415410,49
796294,316402,18
778534,828493,44
487140,369048,32
602845,24264,97
811111,355792,18
806109,274877,90
859817,951019,56
777276,680837,67
835185,961129,56
705424,73751,30
536857,957185,13
418065,418776,5
381617,836927,59
240062,726211,84
431612,116690,54
223913,309587,88
244801,377033,62
807539,314736,18
775229,283334,90
996348,632867,93
600910,509480,73
834128,199442,17
35980,730005,87
197911,293197,88
770346,214750,90
309220,60662,33
557590,416916,10
115944,685545,72
959950,893088,80
136133,997800,55
27973,148064,75
522975,641339,1
989146,578132,93
680530,674978,16
362046,914709,59
530369,917610,13
283108,208988,78
471815,806578,31
161689,514298,6
813117,64168,86
479624,43309,50
902915,294501,69
685730,66033,30
821219,242774,17
310257,492554,98
356179,307990,83
396981,70916,54
886516,684032,28
528226,902819,15
686503,63316,30
152140,23765,12
418942,174793,76
752751,490316,39
747743,329274,2
117577,118127,34
374985,376969,85
728744,14480,30
382012,490499,5
827576,79664,86
923967,118042,48
938251,195973,48
726117,857863,42
103637,838910,61
565110,810400,15
406969,934977,77
160874,816054,95
431739,248100,76
830522,596218,28
645779,608168,16
495466,304382,11
755627,828610,44
455550,438144,32
897430,118944,48
98993,780745,95
997533,539816,93
698849,561277,89
384785,92576,54
929386,192648,48
841254,969376,56
318446,127999,33
288386,909935,43
279052,41813,68
755507,809000,44
866244,973541,56
313587,467795,98
243042,823442,19
599615,743697,25
327666,83176,33
951140,823081,80
527120,310801,11
646964,528517,89
786098,952490,56
515310,819254,15
207082,441170,79
757169,750570,67
841330,249551,17
217528,1761,64
607765,712493,38
871078,223776,17
14974,680695,36
452619,175360,8
288399,131390,37
272306,650010,0
719640,990750,66
535380,148002,8
469616,838895,31
313226,398227,85
5279,739131,87
580105,833601,15
347811,666053,81
354997,440055,5
14917,711650,87
706767,635577,16
146365,957588,55
183773,679719,72
48126,868372,61
730391,687771,67
373259,371670,85
663645,885499,26
586741,364693,10
406085,74556,54
75646,387667,57
531298,530090,96
229012,19601,64
439383,726733,92
208291,749221,84
166750,575130,6
211249,463602,79
769233,500985,39
67848,329471,57
430095,618497,22
83209,503956,46
994746,709053,41
62870,660778,36
710643,782564,44
561766,616936,1
851959,876326,3
416611,994392,77
751597,103922,30
622708,854272,26
763144,172256,86
113940,992884,55
414314,380142,4
62500,450930,46
789565,228458,90
697292,386877,2
247648,231501,78
849283,902588,3
803927,613533,65
663457,738469,38
452902,931007,77
436138,171789,76
273068,465220,98
955457,369525,69
607397,533230,96
999677,575269,93
555215,505000,96
540809,380896,10
724384,729940,67
104473,885740,61
639572,287519,60
332946,834822,59
860169,869593,3
256492,871667,19
117700,192914,45
305697,859094,59
796018,674653,67
900226,112347,48
221747,915444,43
880066,285789,17
257319,771158,19
861762,644236,28
684291,882927,26
369671,66247,51
417820,301777,4
980466,702029,41
7364,783108,87
703318,672688,16
870522,869668,3
524434,177186,8
980344,642136,93
393063,217912,76
447246,868568,31
31640,773725,87
9819,42467,24
744825,278843,90
523351,969780,13
102327,819686,61
470454,926986,77
854907,426604,91
934752,387852,21
632230,906357,26
147351,540271,6
343122,859703,59
37949,811880,61
271485,855588,19
870383,540877,14
534808,524330,96
423039,21274,51
554457,763045,25
498689,467937,32
617602,46054,97
32396,486973,46
571333,395104,10
522923,772502,25
453133,808894,31
94785,52884,34
826935,303685,18
42690,506413,46
285958,109358,70
982686,19644,20
173411,524345,6
675854,86444,71
873180,538256,14
478759,506532,7
299840,413003,85
344194,871591,59
838942,102171,86
196498,555389,6
424329,714240,92
233338,727393,84
302701,508484,98
92123,325340,63
998452,999447,40
711751,399947,2
915277,68584,20
703078,646216,16
966967,821532,80
497813,752719,25
952957,363209,69
467852,199519,8
319607,637251,81
293620,877284,59
523256,367777,10
237859,699470,84
999000,202858,48
442180,722977,92
79262,168652,75
539282,715609,25
251904,750679,84
674102,637241,16
116274,231005,47
506655,355788,11
732259,84308,30
967997,128374,48
585623,581955,96
922186,193661,48
864539,311585,18
811253,744298,82
429059,196341,76
917628,585903,93
274474,86126,70
521532,393337,32
826258,922274,56
661199,778269,38
376760,214791,9
994520,904005,40
626417,198418,27
813554,408777,18
327680,324291,83
367317,511847,29
620384,803852,26
341576,879053,59
250295,716161,84
534048,751257,25
386673,821553,31
854750,796623,82
844887,19776,20
383249,271130,83
883418,620394,28
964801,416189,21
902504,390258,21
74399,429715,49
223790,239575,35
552139,814155,15
516846,642578,1
822119,358702,18
709654,167894,71
807477,278000,90
359047,513118,29
989323,555229,93
734375,650304,67
661679,842450,26
72134,360306,57
669352,806694,26
106581,312340,47
513709,915202,15
801957,495907,91
725267,570966,65
239062,924139,43
4986,808315,87
353592,834880,59
839796,454535,91
374671,108680,54
592807,314266,60
880309,355704,18
327136,184438,9
855266,459639,91
154120,306519,63
672925,858988,26
25724,353126,57
998767,287106,69
403714,223334,76
576057,802292,25
127505,976868,55
225842,738540,84
646862,809815,26
561670,1315,97
111739,2849,12
893928,255271,17
349886,542663,29
542610,659326,1
304556,687893,81
434005,323590,4
589821,134435,97
462490,70127,50
629891,585425,89
253674,504712,98
696317,16186,30
52367,132880,75
315584,25240,68
210313,743236,84
574919,671006,1
608211,212948,27
31110,873539,61
579454,892040,15
521551,712622,25
41863,596998,36
751981,550487,65
35726,446954,46
959509,480178,21
357800,549171,29
923869,471037,21
731501,345154,2
16405,722120,87
675589,628740,16
237498,636867,0
829868,607283,28
621287,975722,13
973083,621237,93
132736,906385,23
616378,468377,73
14476,303459,94
245720,816957,19
608290,539205,96
424689,751438,92
430810,628092,22
345266,893285,59
456783,165931,8
810127,812538,82
334136,834506,59
549359,88853,97
352562,523797,29
458504,87214,50
817071,518386,91
520241,704018,25
443985,70005,50
