x,y,cluster_id
242578,13469,40
383138,414652,18
67768,993126,37
484308,765337,20
31833,30935,98
932640,887879,99
591329,478778,60
833354,186335,86
735652,115053,3
698658,355604,70
638300,908210,36
294000,264971,53
377493,541620,47
9281,999465,37
12901,842497,35
852470,467010,19
53607,976747,37
196754,856972,64
144213,800662,33
729397,985790,29
183405,499760,65
469862,970991,61
450770,95791,26
974081,390235,22
680670,26669,6
231241,468739,4
97960,415410,32
796294,316402,9
778534,828493,5
487140,369048,8
602845,24264,46
811111,355792,9
806109,274877,24
859817,951019,73
777276,680837,66
835185,961129,73
705424,73751,6
536857,957185,61
418065,418776,68
381617,836927,23
240062,726211,90
431612,116690,26
223913,309587,84
244801,377033,84
807539,314736,9
775229,283334,43
996348,632867,97
600910,509480,60
834128,199442,86
35980,730005,14
197911,293197,41
770346,214750,43
309220,60662,40
557590,416916,63
115944,685545,49
959950,893088,99
136133,997800,7
27973,148064,76
522975,641339,2
989146,578132,97
680530,674978,12
362046,914709,23
530369,917610,62
283108,208988,53
471815,806578,67
161689,514298,65
813117,64168,15
479624,43309,56
902915,294501,24
685730,66033,6
821219,242774,24
310257,492554,47
356179,307990,78
396981,70916,56
886516,684032,96
528226,902819,62
686503,63316,6
152140,23765,80
418942,174793,59
752751,490316,50
747743,329274,9
117577,118127,76
374985,376969,78
728744,14480,6
382012,490499,18
827576,79664,15
923967,118042,79
938251,195973,69
726117,857863,44
103637,838910,35
565110,810400,74
406969,934977,38
160874,816054,33
431739,248100,21
830522,596218,42
645779,608168,12
495466,304382,21
755627,828610,44
455550,438144,68
897430,118944,79
98993,780745,33
997533,539816,82
698849,561277,10
384785,92576,52
929386,192648,69
841254,969376,73
318446,127999,52
288386,909935,88
279052,41813,40
755507,809000,44
866244,973541,73
313587,467795,4
243042,823442,64
599615,743697,0
327666,83176,52
951140,823081,99
527120,310801,8
646964,528517,71
786098,952490,73
515310,819254,20
207082,441170,4
757169,750570,66
841330,249551,24
217528,1761,80
607765,712493,0
871078,223776,69
14974,680695,14
452619,175360,59
288399,131390,52
272306,650010,89
719640,990750,29
535380,148002,95
469616,838895,67
313226,398227,4
5279,739131,14
580105,833601,74
347811,666053,45
354997,440055,18
14917,711650,14
706767,635577,12
146365,957588,7
183773,679719,49
48126,868372,35
730391,687771,66
373259,371670,78
663645,885499,29
586741,364693,92
406085,74556,56
75646,387667,13
531298,530090,75
229012,19601,80
439383,726733,91
208291,749221,90
166750,575130,65
211249,463602,4
769233,500985,50
67848,329471,13
430095,618497,31
83209,503956,48
994746,709053,16
62870,660778,14
710643,782564,44
561766,616936,54
851959,876326,51
416611,994392,38
