x,y,cluster_id
242578,13469,50
383138,414652,53
67768,993126,27
484308,765337,49
31833,30935,66
932640,887879,46
591329,478778,60
833354,186335,25
735652,115053,17
698658,355604,64
638300,908210,91
294000,264971,65
377493,541620,43
9281,999465,27
12901,842497,68
852470,467010,1
53607,976747,27
196754,856972,39
144213,800662,76
729397,985790,38
183405,499760,8
469862,970991,86
450770,95791,33
974081,390235,36
680670,26669,2
231241,468739,26
97960,415410,79
796294,316402,10
778534,828493,35
487140,369048,70
602845,24264,71
811111,355792,10
806109,274877,6
859817,951019,13
777276,680837,45
835185,961129,13
705424,73751,2
536857,957185,42
418065,418776,53
381617,836927,94
240062,726211,93
431612,116690,33
223913,309587,52
244801,377033,78
807539,314736,10
775229,283334,6
996348,632867,56
600910,509480,60
834128,199442,6
35980,730005,37
197911,293197,52
770346,214750,6
309220,60662,31
557590,416916,54
115944,685545,84
959950,893088,46
136133,997800,9
27973,148064,61
522975,641339,90
989146,578132,7
680530,674978,28
362046,914709,94
530369,917610,42
283108,208988,65
471815,806578,49
161689,514298,15
813117,64168,16
479624,43309,88
902915,294501,47
685730,66033,2
821219,242774,6
310257,492554,24
356179,307990,4
396981,70916,74
886516,684032,67
528226,902819,42
686503,63316,2
152140,23765,34
418942,174793,33
752751,490316,23
747743,329274,64
117577,118127,41
374985,376969,53
728744,14480,2
382012,490499,62
827576,79664,16
923967,118042,80
938251,195973,0
726117,857863,29
103637,838910,68
565110,810400,99
406969,934977,86
160874,816054,39
431739,248100,81
830522,596218,67
645779,608168,28
495466,304382,70
755627,828610,35
455550,438144,54
897430,118944,25
98993,780745,76
997533,539816,7
698849,561277,11
384785,92576,74
929386,192648,0
841254,969376,13
318446,127999,82
288386,909935,32
279052,41813,31
755507,809000,35
866244,973541,13
313587,467795,24
243042,823442,63
599615,743697,77
327666,83176,31
951140,823081,46
527120,310801,70
646964,528517,11
786098,952490,38
515310,819254,49
207082,441170,26
757169,750570,35
841330,249551,6
217528,1761,50
607765,712493,77
871078,223776,0
14974,680695,72
452619,175360,33
288399,131390,5
272306,650010,97
719640,990750,38
535380,148002,14
469616,838895,40
313226,398227,78
5279,739131,37
580105,833601,99
347811,666053,44
354997,440055,53
14917,711650,37
706767,635577,28
146365,957588,9
183773,679719,84
48126,868372,68
730391,687771,45
373259,371670,53
663645,885499,29
586741,364693,12
406085,74556,74
75646,387667,85
531298,530090,60
229012,19601,50
439383,726733,92
208291,749221,93
166750,575130,15
211249,463602,26
769233,500985,23
67848,329471,85
430095,618497,48
83209,503956,22
994746,709053,56
62870,660778,72
710643,782564,35
561766,616936,90
851959,876326,89
416611,994392,86
751597,103922,17
622708,854272,99
763144,172256,17
113940,992884,9
414314,380142,53
62500,450930,22
789565,228458,6
697292,386877,57
247648,231501,75
849283,902588,13
803927,613533,67
663457,738469,83
452902,931007,86
436138,171789,33
273068,465220,26
955457,369525,47
607397,533230,60
999677,575269,7
555215,505000,60
540809,380896,54
724384,729940,45
104473,885740,68
639572,287519,69
332946,834822,63
860169,869593,89
256492,871667,63
117700,192914,30
305697,859094,63
796018,674653,45
900226,112347,25
221747,915444,87
880066,285789,10
257319,771158,93
861762,644236,67
684291,882927,29
369671,66247,74
417820,301777,4
980466,702029,56
7364,783108,37
703318,672688,45
870522,869668,89
524434,177186,14
980344,642136,56
393063,217912,81
447246,868568,40
31640,773725,37
9819,42467,66
744825,278843,64
523351,969780,42
102327,819686,68
470454,926986,86
854907,426604,1
934752,387852,36
632230,906357,91
147351,540271,15
343122,859703,94
37949,811880,68
271485,855588,63
870383,540877,20
534808,524330,60
423039,21274,74
554457,763045,77
498689,467937,54
617602,46054,71
32396,486973,22
571333,395104,21
522923,772502,49
453133,808894,49
94785,52884,34
826935,303685,10
42690,506413,22
285958,109358,5
982686,19644,80
173411,524345,8
675854,86444,2
873180,538256,20
478759,506532,62
299840,413003,78
344194,871591,94
838942,102171,25
196498,555389,8
424329,714240,92
233338,727393,93
302701,508484,24
92123,325340,18
998452,999447,59
711751,399947,57
915277,68584,80
703078,646216,28
966967,821532,46
497813,752719,49
952957,363209,47
467852,199519,81
319607,637251,43
293620,877284,63
523256,367777,54
237859,699470,93
999000,202858,0
442180,722977,92
79262,168652,61
539282,715609,77
251904,750679,93
674102,637241,28
116274,231005,30
506655,355788,70
732259,84308,2
967997,128374,80
585623,581955,90
922186,193661,0
864539,311585,10
811253,744298,55
429059,196341,81
917628,585903,7
274474,86126,5
521532,393337,54
826258,922274,13
661199,778269,83
376760,214791,81
994520,904005,46
626417,198418,58
813554,408777,1
327680,324291,4
367317,511847,24
620384,803852,99
341576,879053,94
250295,716161,93
534048,751257,77
386673,821553,3
854750,796623,89
844887,19776,16
383249,271130,4
883418,620394,67
964801,416189,36
902504,390258,1
74399,429715,79
223790,239575,75
552139,814155,99
516846,642578,90
822119,358702,1
709654,167894,17
807477,278000,10
359047,513118,24
989323,555229,7
734375,650304,45
661679,842450,29
72134,360306,85
669352,806694,29
106581,312340,18
513709,915202,42
801957,495907,23
725267,570966,96
239062,924139,87
4986,808315,68
353592,834880,94
839796,454535,1
374671,108680,82
592807,314266,12
880309,355704,1
327136,184438,82
855266,459639,1
154120,306519,18
672925,858988,29
25724,353126,85
998767,287106,47
403714,223334,81
576057,802292,99
127505,976868,9
225842,738540,93
646862,809815,29
561670,1315,71
111739,2849,34
893928,255271,10
349886,542663,43
542610,659326,90
304556,687893,44
434005,323590,70
589821,134435,58
462490,70127,88
629891,585425,28
253674,504712,8
696317,16186,2
52367,132880,61
315584,25240,31
210313,743236,93
574919,671006,90
608211,212948,69
31110,873539,68
579454,892040,99
521551,712622,77
41863,596998,72
751981,550487,96
35726,446954,22
959509,480178,36
357800,549171,43
923869,471037,36
731501,345154,64
16405,722120,37
675589,628740,28
237498,636867,97
829868,607283,67
621287,975722,91
973083,621237,56
132736,906385,9
616378,468377,21
14476,303459,95
245720,816957,63
608290,539205,60
424689,751438,3
430810,628092,48
345266,893285,94
456783,165931,33
810127,812538,35
334136,834506,63
549359,88853,14
352562,523797,24
458504,87214,33
817071,518386,23
520241,704018,92
443985,70005,74
588148,7255,71
937220,858295,46
379421,943657,32
52889,905543,27
469229,342547,70
188338,400091,51
335425,498812,24
536861,26511,88
579792,570720,90
104485,89116,34
780534,447421,23
815274,324253,10
733585,370990,57
235025,68069,50
47294,877899,68
859542,324578,10
186882,928701,9
689450,600241,28
266814,354545,78
842451,76321,16
733023,918199,38
184514,137053,41
455505,682579,92
107825,225534,30
556607,898878,99
458725,805522,49
420218,606961,48
197918,418513,26
953410,967169,59
215132,729668,93
532081,695311,77
97791,579595,15
262600,528353,8
31083,414922,85
596607,175765,58
82470,85277,66
252503,829532,63
958437,460401,36
966716,608715,7
679522,741861,83
466695,750819,49
22240,788280,37
625487,571436,11
128128,461503,79
481417,186445,33
589343,103250,14
330431,556650,43
624015,829410,99
905440,730891,98
89809,423409,79
243339,806022,63
817059,316019,10
347653,17202,31
127524,307548,18
960467,574613,7
532236,291130,73
25211,730439,37
503756,634589,48
538167,985049,42
730439,490467,23
283424,520330,24
197125,91670,41
697768,401666,57
808041,751828,55
983132,511241,7
432666,828883,40
48384,205276,95
80313,821012,68
757363,8609,2
707157,189128,17
680946,675023,28
127441,915777,9
464064,524562,62
320625,760533,93
294147,739293,93
312291,675442,44
165789,427107,79
397577,92002,74
290437,384309,78
82044,925550,27
721616,213077,17
186101,803504,39
504920,205865,73
980372,124577,80
776937,996788,38
17328,239384,95
332762,745003,44
267561,910812,87
19009,497406,22
906774,166610,0
230936,355255,52
779472,588468,96
394199,317563,4
290800,475775,24
362539,193552,82
44196,805903,68
813759,851464,19
564542,260234,73
763298,762542,35
44144,930766,27
389826,819942,3
765440,760514,35
966042,280601,47
70368,685962,72
964895,1139,80
146132,46477,34
147215,254032,18
