x,y,cluster_id
242578,13469,75
383138,414652,93
67768,993126,17
484308,765337,26
31833,30935,91
932640,887879,30
591329,478778,19
833354,186335,69
735652,115053,70
698658,355604,0
638300,908210,42
294000,264971,95
377493,541620,88
9281,999465,17
12901,842497,81
852470,467010,55
53607,976747,17
196754,856972,7
144213,800662,40
729397,985790,20
183405,499760,53
469862,970991,18
450770,95791,14
974081,390235,97
680670,26669,80
231241,468739,74
97960,415410,29
796294,316402,13
778534,828493,64
487140,369048,77
602845,24264,80
811111,355792,13
806109,274877,1
859817,951019,27
777276,680837,82
835185,961129,27
705424,73751,21
536857,957185,18
418065,418776,34
381617,836927,90
240062,726211,39
431612,116690,38
223913,309587,3
244801,377033,71
807539,314736,13
775229,283334,1
996348,632867,61
600910,509480,51
834128,199442,35
35980,730005,92
197911,293197,3
770346,214750,1
309220,60662,45
557590,416916,19
115944,685545,50
959950,893088,30
136133,997800,4
27973,148064,84
522975,641339,65
989146,578132,25
680530,674978,60
362046,914709,58
530369,917610,59
283108,208988,86
471815,806578,26
161689,514298,89
813117,64168,94
479624,43309,87
902915,294501,83
685730,66033,80
821219,242774,35
310257,492554,74
356179,307990,63
396981,70916,14
886516,684032,79
528226,902819,59
686503,63316,80
152140,23765,75
418942,174793,11
752751,490316,99
747743,329274,0
117577,118127,31
374985,376969,93
728744,14480,21
382012,490499,88
827576,79664,94
923967,118042,9
938251,195973,9
726117,857863,64
103637,838910,40
565110,810400,67
406969,934977,58
160874,816054,40
431739,248100,44
830522,596218,62
645779,608168,36
495466,304382,44
755627,828610,8
455550,438144,34
897430,118944,9
98993,780745,81
997533,539816,25
698849,561277,99
384785,92576,14
929386,192648,9
841254,969376,27
318446,127999,11
288386,909935,54
279052,41813,45
755507,809000,8
866244,973541,27
313587,467795,74
243042,823442,7
599615,743697,28
327666,83176,45
951140,823081,30
527120,310801,43
646964,528517,51
786098,952490,27
515310,819254,26
207082,441170,53
757169,750570,15
841330,249551,35
217528,1761,75
607765,712493,28
871078,223776,35
14974,680695,92
452619,175360,38
288399,131390,46
272306,650010,68
719640,990750,20
535380,148002,38
469616,838895,26
313226,398227,93
5279,739131,92
580105,833601,67
347811,666053,48
354997,440055,93
14917,711650,92
706767,635577,36
146365,957588,4
183773,679719,68
48126,868372,17
730391,687771,60
373259,371670,93
663645,885499,42
586741,364693,57
406085,74556,14
75646,387667,29
