x,y,cluster_id
242578,13469,1
383138,414652,2
67768,993126,8
484308,765337,6
31833,30935,1
932640,887879,7
591329,478778,2
833354,186335,9
735652,115053,9
698658,355604,4
638300,908210,7
294000,264971,1
377493,541620,2
9281,999465,8
12901,842497,8
852470,467010,4
53607,976747,8
196754,856972,8
144213,800662,8
729397,985790,7
183405,499760,3
469862,970991,6
450770,95791,0
974081,390235,4
680670,26669,9
231241,468739,3
97960,415410,3
796294,316402,4
778534,828493,7
487140,369048,2
602845,24264,0
811111,355792,4
806109,274877,4
859817,951019,7
777276,680837,5
835185,961129,7
705424,73751,9
536857,957185,6
418065,418776,2
381617,836927,6
240062,726211,8
431612,116690,0
223913,309587,3
244801,377033,3
807539,314736,4
775229,283334,4
996348,632867,5
600910,509480,2
834128,199442,9
35980,730005,8
197911,293197,3
770346,214750,9
309220,60662,1
557590,416916,2
115944,685545,8
959950,893088,7
136133,997800,8
27973,148064,1
522975,641339,2
989146,578132,5
680530,674978,5
362046,914709,6
530369,917610,6
283108,208988,1
471815,806578,6
161689,514298,3
813117,64168,9
479624,43309,0
902915,294501,4
685730,66033,9
821219,242774,4
310257,492554,3
356179,307990,0
396981,70916,0
886516,684032,5
528226,902819,6
686503,63316,9
152140,23765,1
418942,174793,0
752751,490316,5
747743,329274,4
117577,118127,1
374985,376969,2
728744,14480,9
382012,490499,2
827576,79664,9
923967,118042,9
938251,195973,9
726117,857863,7
103637,838910,8
565110,810400,6
406969,934977,6
160874,816054,8
431739,248100,0
830522,596218,5
645779,608168,5
495466,304382,0
755627,828610,7
455550,438144,2
897430,118944,9
98993,780745,8
997533,539816,5
698849,561277,5
384785,92576,0
929386,192648,9
841254,969376,7
318446,127999,1
288386,909935,8
279052,41813,1
755507,809000,7
866244,973541,7
313587,467795,3
243042,823442,8
599615,743697,6
327666,83176,1
951140,823081,7
527120,310801,0
646964,528517,2
786098,952490,7
515310,819254,6
207082,441170,3
757169,750570,7
841330,249551,4
217528,1761,1
607765,712493,6
871078,223776,9
14974,680695,8
452619,175360,0
288399,131390,1
272306,650010,8
719640,990750,7
535380,148002,0
469616,838895,6
313226,398227,3
5279,739131,8
580105,833601,6
347811,666053,6
354997,440055,2
14917,711650,8
706767,635577,5
146365,957588,8
183773,679719,8
48126,868372,8
730391,687771,5
373259,371670,2
663645,885499,7
586741,364693,2
406085,74556,0
75646,387667,3
531298,530090,2
229012,19601,1
439383,726733,6
208291,749221,8
166750,575130,3
211249,463602,3
769233,500985,5
67848,329471,3
430095,618497,2
83209,503956,3
994746,709053,5
62870,660778,8
710643,782564,7
561766,616936,2
851959,876326,7
416611,994392,6
751597,103922,9
622708,854272,7
763144,172256,9
113940,992884,8
414314,380142,2
62500,450930,3
789565,228458,9
697292,386877,4
247648,231501,1
849283,902588,7
803927,613533,5
663457,738469,7
452902,931007,6
436138,171789,0
273068,465220,3
955457,369525,4
607397,533230,2
999677,575269,5
555215,505000,2
540809,380896,2
724384,729940,7
104473,885740,8
639572,287519,0
332946,834822,6
860169,869593,7
256492,871667,8
117700,192914,1
305697,859094,6
796018,674653,5
900226,112347,9
221747,915444,8
880066,285789,4
257319,771158,8
861762,644236,5
684291,882927,7
369671,66247,0
417820,301777,0
980466,702029,5
7364,783108,8
703318,672688,5
870522,869668,7
524434,177186,0
980344,642136,5
393063,217912,0
447246,868568,6
31640,773725,8
9819,42467,1
744825,278843,4
523351,969780,6
102327,819686,8
470454,926986,6
854907,426604,4
934752,387852,4
632230,906357,7
147351,540271,3
343122,859703,6
37949,811880,8
271485,855588,8
870383,540877,5
534808,524330,2
423039,21274,0
554457,763045,6
498689,467937,2
617602,46054,0
32396,486973,3
571333,395104,2
522923,772502,6
453133,808894,6
94785,52884,1
826935,303685,4
42690,506413,3
285958,109358,1
982686,19644,9
173411,524345,3
675854,86444,9
873180,538256,5
478759,506532,2
299840,413003,3
344194,871591,6
838942,102171,9
196498,555389,3
424329,714240,6
233338,727393,8
302701,508484,3
92123,325340,3
998452,999447,7
711751,399947,4
915277,68584,9
703078,646216,5
966967,821532,7
497813,752719,6
