x,y,cluster_id
242578,13469,27
383138,414652,40
67768,993126,73
484308,765337,60
31833,30935,1
932640,887879,67
591329,478778,18
833354,186335,35
735652,115053,98
698658,355604,42
638300,908210,69
294000,264971,20
377493,541620,33
9281,999465,73
12901,842497,39
852470,467010,92
53607,976747,73
196754,856972,10
144213,800662,10
729397,985790,17
183405,499760,29
469862,970991,30
450770,95791,66
974081,390235,12
680670,26669,32
231241,468739,50
97960,415410,93
796294,316402,57
778534,828493,62
487140,369048,11
602845,24264,3
811111,355792,57
806109,274877,57
859817,951019,94
777276,680837,36
835185,961129,94
705424,73751,32
536857,957185,30
418065,418776,63
381617,836927,70
240062,726211,54
431612,116690,66
223913,309587,84
244801,377033,84
807539,314736,57
775229,283334,7
996348,632867,82
600910,509480,79
834128,199442,35
35980,730005,74
197911,293197,71
770346,214750,35
309220,60662,27
557590,416916,18
115944,685545,61
959950,893088,67
136133,997800,44
27973,148064,52
522975,641339,75
989146,578132,90
680530,674978,14
362046,914709,15
530369,917610,48
283108,208988,9
471815,806578,70
161689,514298,29
813117,64168,21
479624,43309,3
902915,294501,72
685730,66033,32
821219,242774,35
310257,492554,88
356179,307990,81
396981,70916,91
886516,684032,36
528226,902819,48
686503,63316,32
152140,23765,1
418942,174793,13
752751,490316,51
747743,329274,6
117577,118127,45
374985,376969,65
728744,14480,78
382012,490499,33
827576,79664,21
923967,118042,68
938251,195973,68
726117,857863,62
103637,838910,39
565110,810400,16
406969,934977,58
160874,816054,10
431739,248100,13
830522,596218,47
645779,608168,89
495466,304382,64
755627,828610,62
455550,438144,63
897430,118944,31
98993,780745,87
997533,539816,90
698849,561277,51
384785,92576,91
929386,192648,68
841254,969376,94
318446,127999,9
288386,909935,85
279052,41813,27
755507,809000,62
866244,973541,94
313587,467795,88
243042,823442,22
599615,743697,16
327666,83176,91
951140,823081,67
527120,310801,77
646964,528517,79
786098,952490,94
515310,819254,16
207082,441170,50
757169,750570,23
841330,249551,72
217528,1761,27
607765,712493,14
871078,223776,72
14974,680695,74
452619,175360,13
288399,131390,34
272306,650010,46
719640,990750,17
535380,148002,19
469616,838895,70
313226,398227,40
5279,739131,74
580105,833601,16
347811,666053,46
354997,440055,40
14917,711650,74
706767,635577,89
146365,957588,44
183773,679719,41
48126,868372,39
730391,687771,23
373259,371670,65
663645,885499,83
586741,364693,11
406085,74556,91
75646,387667,93
531298,530090,97
229012,19601,27
439383,726733,60
208291,749221,54
166750,575130,29
211249,463602,50
769233,500985,92
67848,329471,76
430095,618497,4
83209,503956,26
994746,709053,82
62870,660778,61
710643,782564,23
561766,616936,75
851959,876326,95
416611,994392,58
751597,103922,98
622708,854272,83
763144,172256,98
113940,992884,44
414314,380142,65
62500,450930,2
789565,228458,35
697292,386877,42
247648,231501,71
849283,902588,95
803927,613533,80
663457,738469,23
452902,931007,58
436138,171789,13
273068,465220,88
955457,369525,12
607397,533230,79
999677,575269,90
555215,505000,18
540809,380896,11
724384,729940,23
104473,885740,39
639572,287519,86
332946,834822,15
860169,869593,95
256492,871667,5
117700,192914,45
305697,859094,15
796018,674653,36
900226,112347,31
221747,915444,5
880066,285789,72
257319,771158,54
861762,644236,47
684291,882927,83
369671,66247,91
417820,301777,81
980466,702029,82
7364,783108,87
703318,672688,89
870522,869668,95
524434,177186,19
980344,642136,82
393063,217912,13
447246,868568,70
31640,773725,87
9819,42467,1
744825,278843,7
523351,969780,30
102327,819686,87
470454,926986,48
854907,426604,8
934752,387852,12
632230,906357,69
147351,540271,29
343122,859703,15
37949,811880,87
271485,855588,22
870383,540877,47
534808,524330,97
423039,21274,91
554457,763045,16
498689,467937,18
617602,46054,32
32396,486973,26
571333,395104,11
522923,772502,16
453133,808894,70
94785,52884,1
826935,303685,57
42690,506413,26
285958,109358,34
982686,19644,96
173411,524345,29
675854,86444,32
873180,538256,47
478759,506532,97
299840,413003,40
344194,871591,15
838942,102171,31
196498,555389,29
424329,714240,60
233338,727393,54
302701,508484,88
92123,325340,99
998452,999447,43
711751,399947,42
915277,68584,96
703078,646216,89
966967,821532,67
497813,752719,60
952957,363209,12
467852,199519,19
319607,637251,46
293620,877284,15
523256,367777,11
237859,699470,54
999000,202858,68
442180,722977,60
79262,168652,52
539282,715609,60
251904,750679,54
674102,637241,89
116274,231005,99
506655,355788,11
732259,84308,98
967997,128374,68
585623,581955,79
922186,193661,68
864539,311585,57
811253,744298,36
429059,196341,13
917628,585903,47
274474,86126,27
521532,393337,11
826258,922274,94
661199,778269,83
376760,214791,13
994520,904005,67
626417,198418,28
813554,408777,8
327680,324291,81
367317,511847,33
620384,803852,83
341576,879053,15
250295,716161,54
534048,751257,16
386673,821553,70
854750,796623,95
844887,19776,21
383249,271130,81
883418,620394,47
964801,416189,12
902504,390258,8
74399,429715,2
223790,239575,71
552139,814155,16
516846,642578,75
822119,358702,57
709654,167894,53
807477,278000,57
359047,513118,33
989323,555229,90
734375,650304,89
661679,842450,83
72134,360306,76
669352,806694,83
106581,312340,99
513709,915202,48
801957,495907,92
725267,570966,51
239062,924139,5
4986,808315,87
353592,834880,15
839796,454535,92
374671,108680,91
592807,314266,77
880309,355704,8
327136,184438,9
855266,459639,92
154120,306519,99
672925,858988,83
25724,353126,76
998767,287106,24
403714,223334,13
576057,802292,16
127505,976868,44
225842,738540,54
646862,809815,83
561670,1315,3
111739,2849,1
893928,255271,72
349886,542663,33
542610,659326,75
304556,687893,46
434005,323590,64
589821,134435,56
462490,70127,66
629891,585425,79
253674,504712,88
696317,16186,78
52367,132880,52
315584,25240,27
210313,743236,54
574919,671006,14
608211,212948,28
31110,873539,39
579454,892040,69
521551,712622,60
41863,596998,37
751981,550487,80
35726,446954,2
959509,480178,49
357800,549171,33
923869,471037,49
731501,345154,6
16405,722120,74
675589,628740,89
237498,636867,41
829868,607283,47
621287,975722,69
973083,621237,82
132736,906385,44
616378,468377,25
14476,303459,76
245720,816957,22
608290,539205,79
424689,751438,38
430810,628092,4
345266,893285,15
456783,165931,66
810127,812538,62
334136,834506,15
549359,88853,3
352562,523797,33
458504,87214,66
817071,518386,92
520241,704018,60
443985,70005,66
588148,7255,3
937220,858295,67
379421,943657,58
52889,905543,39
469229,342547,64
188338,400091,50
335425,498812,33
536861,26511,3
579792,570720,79
104485,89116,1
780534,447421,92
815274,324253,57
733585,370990,42
235025,68069,27
47294,877899,39
859542,324578,57
186882,928701,44
689450,600241,89
266814,354545,84
842451,76321,21
733023,918199,17
184514,137053,45
455505,682579,60
107825,225534,99
556607,898878,48
458725,805522,70
420218,606961,4
197918,418513,50
953410,967169,43
215132,729668,54
532081,695311,60
97791,579595,37
262600,528353,59
31083,414922,2
596607,175765,28
82470,85277,1
252503,829532,22
958437,460401,49
966716,608715,90
679522,741861,23
466695,750819,60
22240,788280,87
625487,571436,79
128128,461503,93
481417,186445,19
589343,103250,56
330431,556650,33
624015,829410,83
905440,730891,55
89809,423409,93
243339,806022,22
817059,316019,57
347653,17202,91
127524,307548,99
960467,574613,90
532236,291130,77
25211,730439,74
503756,634589,75
538167,985049,30
730439,490467,51
283424,520330,88
197125,91670,34
697768,401666,42
808041,751828,36
983132,511241,90
432666,828883,70
48384,205276,52
80313,821012,87
757363,8609,78
707157,189128,53
680946,675023,14
127441,915777,44
464064,524562,97
320625,760533,38
294147,739293,54
312291,675442,46
165789,427107,93
397577,92002,91
290437,384309,40
82044,925550,73
721616,213077,53
186101,803504,10
504920,205865,19
980372,124577,68
776937,996788,94
17328,239384,52
332762,745003,38
267561,910812,5
19009,497406,26
906774,166610,68
230936,355255,84
779472,588468,80
394199,317563,81
290800,475775,88
362539,193552,9
44196,805903,87
813759,851464,95
564542,260234,77
763298,762542,23
44144,930766,73
389826,819942,70
765440,760514,23
966042,280601,24
70368,685962,74
964895,1139,96
146132,46477,1
147215,254032,99
524450,432983,18
161411,846487,10
913975,182299,68
909292,474804,49
46046,897454,39
512430,424367,18
349529,550215,33
478212,309860,64
823446,666155,36
77972,484115,2
526598,538193,97
414083,500447,33
18624,25006,1
287518,320761,20
30486,382682,76
751338,737903,23
952214,869233,67
200549,641193,41
542255,683283,75
943362,87182,96
283571,981982,85
172243,900475,44
299713,279151,20
697794,836100,83
339123,647658,46
193305,887822,5
638140,228485,28
149953,269467,99
948273,637831,82
40760,64007,1
770440,791028,62
808978,506184,92
446060,935134,58
809826,753518,36
387116,265002,81
893533,617219,47
601806,554563,79
553467,135407,56
786284,90982,98
141422,887534,44
789736,94881,98
675275,347341,86
775765,297738,7
89194,87366,1
364210,280764,81
805982,141354,98
738005,650951,89
540762,602548,75
28278,269437,76
431553,118445,66
710573,606347,89
879124,448669,49
782282,820982,62
259457,706066,54
852164,326385,57
562070,710548,14
196002,221354,71
306021,297215,20
301958,10359,27
109793,296194,99
136531,678842,61
313124,676199,46
877292,655694,47
250228,591121,59
977002,486192,49
430209,531175,97
471716,133042,66
41837,161437,52
279457,847490,22
779934,351890,6
223913,306152,84
499712,666297,75
460131,429919,63
652146,630747,89
974738,421745,12
270729,152068,34
810341,405655,8
858824,260347,72
659526,658617,14
390842,895279,15
965477,784319,55
64369,856170,39
654323,218280,28
638217,520501,79
65709,374082,76
205302,517220,29
918035,424475,49
152224,438185,93
585705,946647,69
297843,849297,22
146692,467539,93
943533,961072,43
748604,789923,62
252586,226657,71
426687,344493,65
895017,552102,47
178670,911525,44
1627,348707,76
724558,661643,89
239147,350197,84
768439,165283,98
911430,418744,49
831055,548144,80
672461,65380,32
854762,994810,94
776296,213350,35
780540,535883,80
586894,931210,69
856026,239074,72
130708,813366,10
255189,965174,85
693344,48560,32
150135,330008,99
458016,877102,70
468099,356033,64
855049,823421,95
250833,762169,54
776482,340047,6
179205,906942,44
983798,704694,82
802638,939609,94
16014,161869,52
544660,113148,56
689317,352054,42
984868,680902,82
922855,425236,49
955076,975835,43
863676,810105,95
443603,642803,4
599618,782140,16
441281,616519,4
840588,775751,36
54643,393956,76
230453,232462,71
997603,714695,82
888529,521034,49
25289,44722,1
644519,436345,25
654821,587228,89
546599,692868,75
35328,765762,87
175141,595542,41
289130,412239,40
502562,564201,97
536599,627309,75
189077,819114,10
865331,624967,47
821899,668647,36
957923,814533,67
856777,853233,95
292285,447019,88
63966,92841,1
380868,255788,81
36412,991412,73
667741,733999,23
325196,583595,59
488764,667166,75
67141,453105,2
335806,898567,15
222368,343760,84
589718,397795,11
753452,271553,7
218,666513,74
86064,492552,26
331103,860917,15
437529,555893,97
900287,138799,31
797276,820266,62
220819,307277,84
411484,813708,70
5974,405751,76
461672,330896,64
385117,664285,4
653832,955598,69
749923,957199,17
647581,895951,69
263295,210696,9
172066,923309,44
62027,503377,26
270310,113454,34
826725,781561,36
697279,176449,53
591138,271203,77
123186,389876,93
648284,724937,14
27815,496005,26
365009,710649,38
888142,6528,21
732732,42238,78
906359,176035,68
626265,636628,14
812437,629874,80
297298,690003,46
894775,491711,49
190341,69922,27
185334,911032,44
728059,491349,51
114253,261181,99
681789,835962,83
22854,118492,52
508964,170729,19
444857,724577,60
966472,504457,90
421891,732427,38
916412,152779,68
759500,932912,17
463855,26065,91
87796,603038,37
264076,325429,20
490573,73370,66
133243,423548,93
587391,294335,77
900293,241081,72
864629,826222,95
319393,42303,27
989090,639798,82
88958,130479,45
963129,319547,24
637683,550394,79
476744,645707,4
401749,208499,13
255176,755091,54
824497,334896,57
604644,259054,77
936577,58469,96
702505,2611,78
893644,477155,49
557158,159383,56
757319,269378,7
436915,244025,13
341386,678381,46
556456,363597,11
976096,261845,24
837832,455306,92
340140,738492,38
838163,10166,21
863728,683183,36
273097,950126,85
773734,164077,98
652271,725725,14
272943,365600,84
655343,351713,86
243255,402613,50
723965,680854,89
123297,261724,99
804150,361057,57
297167,501711,88
271521,465598,88
320205,686505,46
102040,1116,1
758899,819795,62
307084,162805,9
267077,770362,22
487890,978026,30
686407,447194,25
993502,791547,55
542651,338569,11
