x,y,cluster_id
242578,13469,51
383138,414652,29
67768,993126,84
484308,765337,30
31833,30935,61
932640,887879,11
591329,478778,99
833354,186335,0
735652,115053,62
698658,355604,56
638300,908210,27
294000,264971,71
377493,541620,8
9281,999465,57
12901,842497,2
852470,467010,94
53607,976747,57
196754,856972,10
144213,800662,43
729397,985790,73
183405,499760,4
469862,970991,44
450770,95791,33
974081,390235,68
680670,26669,21
231241,468739,67
97960,415410,90
796294,316402,36
778534,828493,86
487140,369048,17
602845,24264,22
811111,355792,36
806109,274877,12
859817,951019,60
777276,680837,42
835185,961129,60
705424,73751,20
536857,957185,91
418065,418776,54
381617,836927,97
240062,726211,1
431612,116690,33
223913,309587,65
244801,377033,65
807539,314736,36
775229,283334,85
996348,632867,75
600910,509480,39
834128,199442,0
35980,730005,28
197911,293197,96
770346,214750,12
309220,60662,93
557590,416916,87
115944,685545,58
959950,893088,11
136133,997800,84
27973,148064,48
522975,641339,64
989146,578132,19
680530,674978,15
362046,914709,97
530369,917610,91
283108,208988,7
471815,806578,38
161689,514298,4
813117,64168,52
479624,43309,31
902915,294501,70
685730,66033,20
821219,242774,12
310257,492554,95
356179,307990,25
396981,70916,93
886516,684032,88
528226,902819,91
686503,63316,20
152140,23765,79
418942,174793,9
752751,490316,34
747743,329274,36
117577,118127,98
374985,376969,29
728744,14480,21
382012,490499,55
827576,79664,52
923967,118042,46
938251,195973,14
726117,857863,83
103637,838910,43
565110,810400,66
406969,934977,44
160874,816054,43
431739,248100,72
830522,596218,88
645779,608168,18
495466,304382,17
755627,828610,83
455550,438144,54
897430,118944,76
98993,780745,2
997533,539816,19
698849,561277,53
384785,92576,93
929386,192648,14
841254,969376,60
318446,127999,7
288386,909935,47
279052,41813,51
755507,809000,83
866244,973541,60
313587,467795,95
243042,823442,10
599615,743697,66
327666,83176,93
951140,823081,11
527120,310801,17
646964,528517,99
786098,952490,60
515310,819254,38
207082,441170,67
757169,750570,42
841330,249551,12
217528,1761,51
607765,712493,15
871078,223776,14
14974,680695,28
452619,175360,33
288399,131390,7
272306,650010,77
719640,990750,73
535380,148002,13
469616,838895,38
313226,398227,29
5279,739131,28
580105,833601,66
347811,666053,23
354997,440055,29
14917,711650,28
706767,635577,53
146365,957588,84
183773,679719,58
48126,868372,57
730391,687771,15
373259,371670,29
663645,885499,32
586741,364693,59
406085,74556,31
75646,387667,24
531298,530090,39
229012,19601,51
439383,726733,30
208291,749221,1
166750,575130,4
211249,463602,67
769233,500985,34
67848,329471,24
430095,618497,3
83209,503956,74
994746,709053,92
62870,660778,28
710643,782564,83
561766,616936,18
851959,876326,86
416611,994392,44
751597,103922,62
622708,854272,32
763144,172256,89
113940,992884,84
414314,380142,29
62500,450930,74
789565,228458,12
697292,386877,56
247648,231501,71
849283,902588,60
803927,613533,88
663457,738469,15
452902,931007,44
436138,171789,33
273068,465220,67
955457,369525,68
607397,533230,39
999677,575269,19
555215,505000,39
540809,380896,87
724384,729940,15
104473,885740,43
639572,287519,40
332946,834822,97
860169,869593,86
256492,871667,10
117700,192914,98
305697,859094,97
796018,674653,88
900226,112347,76
221747,915444,35
880066,285789,70
257319,771158,1
861762,644236,88
