x,y,cluster_id
242578,13469,19
383138,414652,31
67768,993126,60
484308,765337,20
31833,30935,55
932640,887879,30
591329,478778,89
833354,186335,38
735652,115053,18
698658,355604,2
638300,908210,48
294000,264971,10
377493,541620,76
9281,999465,60
12901,842497,8
852470,467010,13
53607,976747,60
196754,856972,39
144213,800662,37
729397,985790,48
183405,499760,12
469862,970991,46
450770,95791,83
974081,390235,50
680670,26669,74
231241,468739,62
97960,415410,75
796294,316402,70
778534,828493,72
487140,369048,11
602845,24264,59
811111,355792,97
806109,274877,35
859817,951019,92
777276,680837,65
835185,961129,92
705424,73751,74
536857,957185,41
418065,418776,31
381617,836927,57
240062,726211,45
431612,116690,23
223913,309587,77
244801,377033,84
807539,314736,35
775229,283334,70
996348,632867,28
600910,509480,89
834128,199442,38
35980,730005,67
197911,293197,77
770346,214750,38
309220,60662,19
557590,416916,87
115944,685545,0
959950,893088,30
136133,997800,16
27973,148064,73
522975,641339,5
989146,578132,85
680530,674978,14
362046,914709,94
530369,917610,41
283108,208988,22
471815,806578,69
161689,514298,12
813117,64168,51
479624,43309,83
902915,294501,35
685730,66033,74
821219,242774,38
310257,492554,62
356179,307990,7
396981,70916,23
886516,684032,17
528226,902819,41
686503,63316,74
152140,23765,61
418942,174793,91
752751,490316,42
747743,329274,70
117577,118127,6
374985,376969,31
728744,14480,74
382012,490499,76
827576,79664,54
923967,118042,32
938251,195973,53
726117,857863,72
103637,838910,8
565110,810400,86
406969,934977,46
160874,816054,37
431739,248100,82
830522,596218,47
645779,608168,14
495466,304382,82
755627,828610,72
455550,438144,68
897430,118944,32
98993,780745,37
997533,539816,85
698849,561277,3
384785,92576,23
929386,192648,25
841254,969376,92
318446,127999,22
288386,909935,99
279052,41813,19
755507,809000,72
866244,973541,92
313587,467795,62
243042,823442,26
599615,743697,86
327666,83176,19
951140,823081,30
527120,310801,44
646964,528517,89
786098,952490,92
515310,819254,69
207082,441170,93
757169,750570,72
841330,249551,35
217528,1761,61
607765,712493,14
871078,223776,25
14974,680695,90
452619,175360,66
288399,131390,22
272306,650010,15
719640,990750,48
535380,148002,66
469616,838895,69
313226,398227,84
5279,739131,67
580105,833601,86
347811,666053,21
354997,440055,31
14917,711650,90
706767,635577,14
146365,957588,16
183773,679719,0
48126,868372,8
730391,687771,14
373259,371670,31
663645,885499,48
586741,364693,44
406085,74556,23
75646,387667,63
531298,530090,58
229012,19601,61
439383,726733,81
208291,749221,45
166750,575130,12
211249,463602,93
769233,500985,42
67848,329471,63
430095,618497,56
83209,503956,33
994746,709053,28
62870,660778,90
710643,782564,80
561766,616936,5
851959,876326,29
416611,994392,46
751597,103922,54
622708,854272,86
763144,172256,38
113940,992884,16
414314,380142,11
62500,450930,75
789565,228458,38
697292,386877,95
247648,231501,77
849283,902588,29
803927,613533,17
663457,738469,80
452902,931007,46
436138,171789,66
273068,465220,62
955457,369525,50
607397,533230,89
999677,575269,85
555215,505000,58
540809,380896,44
724384,729940,72
104473,885740,8
639572,287519,2
332946,834822,57
860169,869593,29
256492,871667,99
117700,192914,96
305697,859094,99
796018,674653,65
900226,112347,32
221747,915444,40
880066,285789,35
257319,771158,4
861762,644236,17
684291,882927,48
369671,66247,49
417820,301777,7
980466,702029,28
7364,783108,67
703318,672688,14
870522,869668,29
524434,177186,66
980344,642136,28
393063,217912,91
447246,868568,69
31640,773725,67
9819,42467,55
744825,278843,70
523351,969780,41
102327,819686,37
470454,926986,46
854907,426604,13
934752,387852,50
632230,906357,48
147351,540271,12
343122,859703,57
37949,811880,67
271485,855588,99
870383,540877,47
534808,524330,58
423039,21274,49
554457,763045,20
498689,467937,68
617602,46054,59
32396,486973,33
571333,395104,87
522923,772502,20
453133,808894,69
94785,52884,55
826935,303685,35
42690,506413,33
285958,109358,34
982686,19644,1
173411,524345,12
675854,86444,18
873180,538256,47
478759,506532,68
299840,413003,84
344194,871591,57
838942,102171,54
196498,555389,12
424329,714240,81
233338,727393,45
302701,508484,62
92123,325340,63
998452,999447,78
711751,399947,95
915277,68584,52
703078,646216,14
966967,821532,30
497813,752719,20
952957,363209,50
467852,199519,66
319607,637251,21
293620,877284,99
523256,367777,44
237859,699470,45
999000,202858,53
442180,722977,81
79262,168652,73
539282,715609,20
251904,750679,45
674102,637241,14
116274,231005,79
506655,355788,44
732259,84308,74
967997,128374,53
585623,581955,5
922186,193661,25
864539,311585,35
811253,744298,65
429059,196341,91
917628,585903,85
274474,86126,19
521532,393337,44
826258,922274,92
661199,778269,80
376760,214791,91
994520,904005,30
626417,198418,98
813554,408777,97
327680,324291,7
367317,511847,76
620384,803852,86
341576,879053,57
250295,716161,45
534048,751257,20
386673,821553,57
854750,796623,24
844887,19776,51
383249,271130,7
883418,620394,17
964801,416189,50
902504,390258,50
74399,429715,75
223790,239575,77
552139,814155,86
516846,642578,5
822119,358702,97
709654,167894,18
807477,278000,35
359047,513118,76
989323,555229,85
734375,650304,14
661679,842450,80
72134,360306,63
669352,806694,80
106581,312340,79
513709,915202,41
801957,495907,42
725267,570966,3
239062,924139,40
4986,808315,67
353592,834880,57
839796,454535,13
374671,108680,23
592807,314266,43
880309,355704,97
327136,184438,22
855266,459639,13
154120,306519,79
672925,858988,80
25724,353126,88
998767,287106,64
403714,223334,91
576057,802292,86
127505,976868,16
225842,738540,45
646862,809815,80
561670,1315,59
111739,2849,61
893928,255271,25
349886,542663,76
542610,659326,5
304556,687893,21
434005,323590,11
589821,134435,98
462490,70127,83
629891,585425,89
253674,504712,62
696317,16186,74
52367,132880,73
315584,25240,19
210313,743236,45
574919,671006,5
608211,212948,98
31110,873539,8
579454,892040,41
521551,712622,20
41863,596998,36
751981,550487,3
35726,446954,75
959509,480178,13
357800,549171,76
923869,471037,13
731501,345154,70
16405,722120,67
675589,628740,14
237498,636867,15
829868,607283,17
621287,975722,41
973083,621237,28
132736,906385,39
616378,468377,89
14476,303459,27
245720,816957,26
608290,539205,89
424689,751438,81
430810,628092,56
345266,893285,57
456783,165931,66
810127,812538,72
334136,834506,57
549359,88853,59
352562,523797,76
458504,87214,83
817071,518386,47
520241,704018,20
443985,70005,83
588148,7255,59
937220,858295,30
379421,943657,94
52889,905543,8
469229,342547,11
188338,400091,71
335425,498812,76
536861,26511,59
579792,570720,58
104485,89116,6
780534,447421,42
815274,324253,35
733585,370990,70
235025,68069,34
47294,877899,8
859542,324578,35
186882,928701,39
689450,600241,3
266814,354545,84
842451,76321,51
733023,918199,48
184514,137053,34
455505,682579,56
107825,225534,79
556607,898878,41
458725,805522,69
420218,606961,56
197918,418513,93
953410,967169,78
215132,729668,45
532081,695311,20
97791,579595,36
262600,528353,62
31083,414922,88
596607,175765,98
82470,85277,6
252503,829532,26
958437,460401,13
966716,608715,85
679522,741861,80
466695,750819,20
22240,788280,67
625487,571436,89
128128,461503,93
481417,186445,66
589343,103250,59
330431,556650,76
624015,829410,86
905440,730891,24
89809,423409,75
243339,806022,26
817059,316019,35
347653,17202,49
127524,307548,79
960467,574613,85
532236,291130,43
25211,730439,67
503756,634589,56
538167,985049,41
730439,490467,42
283424,520330,62
197125,91670,34
697768,401666,95
808041,751828,72
983132,511241,85
432666,828883,69
48384,205276,73
80313,821012,8
757363,8609,74
707157,189128,9
680946,675023,14
127441,915777,16
464064,524562,68
320625,760533,4
294147,739293,4
312291,675442,21
165789,427107,93
397577,92002,23
290437,384309,84
82044,925550,60
721616,213077,9
186101,803504,26
504920,205865,66
980372,124577,53
776937,996788,92
17328,239384,27
332762,745003,4
267561,910812,99
19009,497406,33
906774,166610,32
230936,355255,84
779472,588468,3
394199,317563,7
290800,475775,62
362539,193552,91
44196,805903,67
813759,851464,29
564542,260234,43
763298,762542,72
44144,930766,60
389826,819942,57
765440,760514,72
966042,280601,64
70368,685962,90
964895,1139,1
146132,46477,61
147215,254032,79
524450,432983,87
161411,846487,39
913975,182299,25
909292,474804,13
46046,897454,8
512430,424367,87
349529,550215,76
478212,309860,82
823446,666155,65
77972,484115,75
526598,538193,58
414083,500447,68
18624,25006,55
287518,320761,84
30486,382682,88
751338,737903,72
952214,869233,30
200549,641193,15
542255,683283,5
943362,87182,1
283571,981982,40
172243,900475,39
299713,279151,10
697794,836100,80
339123,647658,21
193305,887822,39
638140,228485,9
149953,269467,79
948273,637831,28
40760,64007,55
770440,791028,72
