x,y,cluster_id
242578,13469,5
383138,414652,93
67768,993126,99
484308,765337,20
31833,30935,43
932640,887879,10
591329,478778,64
833354,186335,51
735652,115053,32
698658,355604,49
638300,908210,40
294000,264971,97
377493,541620,76
9281,999465,99
12901,842497,70
852470,467010,53
53607,976747,99
196754,856972,87
144213,800662,46
729397,985790,45
183405,499760,33
469862,970991,77
450770,95791,4
974081,390235,85
680670,26669,59
231241,468739,81
97960,415410,35
796294,316402,30
778534,828493,24
487140,369048,9
602845,24264,90
811111,355792,30
806109,274877,51
859817,951019,86
777276,680837,38
835185,961129,86
705424,73751,59
536857,957185,77
418065,418776,93
381617,836927,88
240062,726211,7
431612,116690,4
223913,309587,61
244801,377033,61
807539,314736,30
775229,283334,23
996348,632867,95
600910,509480,64
834128,199442,51
35980,730005,70
197911,293197,62
770346,214750,51
309220,60662,5
557590,416916,9
115944,685545,66
959950,893088,10
136133,997800,91
27973,148064,48
522975,641339,78
989146,578132,79
680530,674978,80
362046,914709,2
530369,917610,56
283108,208988,97
471815,806578,22
161689,514298,33
813117,64168,39
479624,43309,4
902915,294501,21
685730,66033,59
821219,242774,51
310257,492554,36
356179,307990,0
396981,70916,4
886516,684032,38
528226,902819,56
686503,63316,59
152140,23765,74
418942,174793,65
752751,490316,69
747743,329274,49
117577,118127,94
374985,376969,93
728744,14480,59
382012,490499,41
827576,79664,39
923967,118042,60
938251,195973,34
726117,857863,24
103637,838910,46
565110,810400,44
406969,934977,2
160874,816054,46
431739,248100,65
830522,596218,15
645779,608168,58
495466,304382,3
755627,828610,24
455550,438144,9
897430,118944,60
98993,780745,46
997533,539816,79
698849,561277,42
384785,92576,4
929386,192648,34
841254,969376,86
318446,127999,12
288386,909935,72
279052,41813,5
755507,809000,1
866244,973541,86
313587,467795,36
243042,823442,87
599615,743697,44
327666,83176,5
951140,823081,10
527120,310801,3
646964,528517,58
786098,952490,86
515310,819254,22
207082,441170,81
757169,750570,1
841330,249551,51
217528,1761,74
607765,712493,80
871078,223776,16
14974,680695,50
452619,175360,55
288399,131390,12
272306,650010,11
719640,990750,45
535380,148002,55
469616,838895,22
313226,398227,13
5279,739131,70
580105,833601,44
347811,666053,84
354997,440055,13
14917,711650,70
706767,635577,27
146365,957588,91
183773,679719,83
48126,868372,99
730391,687771,27
373259,371670,93
663645,885499,40
586741,364693,75
406085,74556,4
75646,387667,8
531298,530090,17
229012,19601,74
439383,726733,25
208291,749221,7
166750,575130,33
211249,463602,81
769233,500985,69
67848,329471,8
430095,618497,28
83209,503956,47
994746,709053,14
62870,660778,50
710643,782564,1
561766,616936,78
851959,876326,52
416611,994392,2
751597,103922,32
622708,854272,44
763144,172256,32
113940,992884,91
414314,380142,93
62500,450930,47
789565,228458,51
697292,386877,49
247648,231501,97
849283,902588,52
803927,613533,15
663457,738469,80
452902,931007,2
436138,171789,65
273068,465220,81
955457,369525,26
607397,533230,58
999677,575269,79
555215,505000,17
540809,380896,9
724384,729940,1
104473,885740,46
639572,287519,57
332946,834822,88
860169,869593,52
256492,871667,87
117700,192914,94
305697,859094,88
796018,674653,38
900226,112347,60
221747,915444,72
880066,285789,21
257319,771158,7
861762,644236,38
684291,882927,45
369671,66247,5
417820,301777,0
980466,702029,14
7364,783108,70
703318,672688,27
870522,869668,52
524434,177186,55
