x,y,cluster_id
242578,13469,16
383138,414652,42
67768,993126,73
484308,765337,44
31833,30935,99
932640,887879,59
591329,478778,52
833354,186335,57
735652,115053,49
698658,355604,54
638300,908210,23
294000,264971,25
377493,541620,14
9281,999465,73
12901,842497,37
852470,467010,17
53607,976747,73
196754,856972,46
144213,800662,37
729397,985790,67
183405,499760,1
469862,970991,43
450770,95791,77
974081,390235,2
680670,26669,24
231241,468739,29
97960,415410,7
796294,316402,3
778534,828493,63
487140,369048,53
602845,24264,15
811111,355792,65
806109,274877,82
859817,951019,71
777276,680837,20
835185,961129,71
705424,73751,49
536857,957185,21
418065,418776,83
381617,836927,81
240062,726211,96
431612,116690,39
223913,309587,51
244801,377033,51
807539,314736,3
775229,283334,93
996348,632867,35
600910,509480,52
834128,199442,57
35980,730005,6
197911,293197,40
770346,214750,93
309220,60662,16
557590,416916,53
115944,685545,47
959950,893088,59
136133,997800,8
27973,148064,84
522975,641339,0
989146,578132,35
680530,674978,97
362046,914709,81
530369,917610,28
283108,208988,25
471815,806578,34
161689,514298,1
813117,64168,5
479624,43309,77
902915,294501,58
685730,66033,24
821219,242774,82
310257,492554,29
356179,307990,62
396981,70916,39
886516,684032,33
528226,902819,28
686503,63316,24
152140,23765,75
418942,174793,79
752751,490316,98
747743,329274,3
117577,118127,36
374985,376969,42
728744,14480,89
382012,490499,14
827576,79664,5
923967,118042,90
938251,195973,90
726117,857863,63
103637,838910,37
565110,810400,78
406969,934977,81
160874,816054,37
431739,248100,79
830522,596218,4
645779,608168,92
495466,304382,86
755627,828610,63
455550,438144,83
897430,118944,90
98993,780745,37
997533,539816,35
698849,561277,98
384785,92576,39
929386,192648,90
841254,969376,71
318446,127999,39
288386,909935,13
279052,41813,16
755507,809000,63
866244,973541,71
313587,467795,29
243042,823442,96
599615,743697,78
327666,83176,39
951140,823081,59
527120,310801,19
646964,528517,11
786098,952490,67
515310,819254,44
207082,441170,29
757169,750570,48
841330,249551,82
217528,1761,75
607765,712493,97
871078,223776,88
14974,680695,6
452619,175360,41
288399,131390,50
272306,650010,55
719640,990750,67
535380,148002,41
469616,838895,28
313226,398227,42
5279,739131,6
580105,833601,78
347811,666053,31
354997,440055,42
14917,711650,6
706767,635577,87
146365,957588,8
183773,679719,47
48126,868372,73
730391,687771,87
373259,371670,62
663645,885499,23
586741,364693,69
406085,74556,77
75646,387667,66
531298,530090,9
229012,19601,75
439383,726733,34
208291,749221,96
166750,575130,1
211249,463602,29
769233,500985,22
67848,329471,66
430095,618497,64
83209,503956,45
994746,709053,94
62870,660778,27
710643,782564,48
561766,616936,0
851959,876326,71
416611,994392,43
751597,103922,89
622708,854272,23
763144,172256,76
113940,992884,8
414314,380142,62
62500,450930,45
789565,228458,82
697292,386877,54
247648,231501,40
849283,902588,71
803927,613533,4
663457,738469,48
452902,931007,43
436138,171789,41
273068,465220,29
955457,369525,2
607397,533230,11
999677,575269,35
555215,505000,52
540809,380896,53
724384,729940,48
104473,885740,37
639572,287519,60
332946,834822,91
860169,869593,71
256492,871667,46
117700,192914,36
305697,859094,91
796018,674653,20
900226,112347,90
221747,915444,46
880066,285789,88
257319,771158,96
861762,644236,33
684291,882927,23
369671,66247,39
417820,301777,62
980466,702029,94
7364,783108,6
703318,672688,87
870522,869668,71
524434,177186,41
980344,642136,35
393063,217912,79
447246,868568,81
31640,773725,6
9819,42467,99
744825,278843,93
523351,969780,43
102327,819686,37
470454,926986,43
854907,426604,17
934752,387852,2
632230,906357,23
147351,540271,1
343122,859703,91
37949,811880,37
271485,855588,91
870383,540877,12
534808,524330,9
423039,21274,77
554457,763045,44
498689,467937,83
617602,46054,15
32396,486973,45
571333,395104,69
522923,772502,44
453133,808894,34
94785,52884,99
826935,303685,82
42690,506413,45
285958,109358,50
982686,19644,18
173411,524345,1
675854,86444,49
873180,538256,12
478759,506532,9
299840,413003,42
344194,871591,81
838942,102171,57
196498,555389,1
424329,714240,34
233338,727393,96
302701,508484,32
92123,325340,70
998452,999447,80
711751,399947,54
915277,68584,18
703078,646216,87
966967,821532,59
497813,752719,44
952957,363209,2
467852,199519,41
319607,637251,31
293620,877284,91
523256,367777,53
237859,699470,55
999000,202858,26
442180,722977,34
79262,168652,84
539282,715609,61
251904,750679,96
674102,637241,92
116274,231005,70
506655,355788,53
732259,84308,89
967997,128374,90
585623,581955,11
922186,193661,90
864539,311585,58
811253,744298,10
429059,196341,79
917628,585903,35
274474,86126,50
521532,393337,53
826258,922274,71
661199,778269,48
376760,214791,79
994520,904005,59
626417,198418,38
813554,408777,65
327680,324291,62
367317,511847,14
620384,803852,78
341576,879053,81
250295,716161,55
534048,751257,44
386673,821553,81
854750,796623,95
844887,19776,5
383249,271130,79
883418,620394,33
964801,416189,2
902504,390258,17
74399,429715,7
223790,239575,40
552139,814155,44
516846,642578,0
822119,358702,65
709654,167894,76
807477,278000,82
359047,513118,14
989323,555229,35
734375,650304,87
661679,842450,23
72134,360306,66
669352,806694,48
106581,312340,70
513709,915202,28
801957,495907,22
725267,570966,98
239062,924139,46
4986,808315,6
353592,834880,91
839796,454535,22
374671,108680,39
592807,314266,19
880309,355704,58
327136,184438,25
855266,459639,17
154120,306519,70
672925,858988,23
25724,353126,66
998767,287106,26
403714,223334,79
576057,802292,78
127505,976868,8
225842,738540,96
646862,809815,78
561670,1315,15
111739,2849,75
893928,255271,88
349886,542663,14
542610,659326,0
304556,687893,31
434005,323590,62
589821,134435,74
462490,70127,77
629891,585425,11
253674,504712,29
696317,16186,24
52367,132880,99
315584,25240,16
210313,743236,96
574919,671006,30
608211,212948,38
31110,873539,73
579454,892040,28
521551,712622,61
41863,596998,27
751981,550487,98
35726,446954,45
959509,480178,56
357800,549171,14
923869,471037,17
731501,345154,3
16405,722120,6
675589,628740,92
237498,636867,55
829868,607283,4
621287,975722,21
973083,621237,35
132736,906385,8
616378,468377,52
14476,303459,66
245720,816957,96
608290,539205,11
424689,751438,34
430810,628092,64
345266,893285,81
456783,165931,41
810127,812538,10
334136,834506,91
549359,88853,15
352562,523797,14
458504,87214,77
817071,518386,22
520241,704018,61
443985,70005,77
588148,7255,15
937220,858295,59
379421,943657,81
52889,905543,73
469229,342547,86
188338,400091,7
335425,498812,14
536861,26511,15
579792,570720,11
104485,89116,99
780534,447421,22
815274,324253,65
733585,370990,54
235025,68069,50
47294,877899,73
859542,324578,58
186882,928701,8
689450,600241,92
266814,354545,51
842451,76321,5
733023,918199,67
184514,137053,36
455505,682579,64
107825,225534,84
556607,898878,28
458725,805522,34
420218,606961,64
197918,418513,7
953410,967169,80
215132,729668,96
532081,695311,61
97791,579595,27
262600,528353,32
31083,414922,66
596607,175765,38
82470,85277,99
252503,829532,91
958437,460401,56
966716,608715,35
679522,741861,48
466695,750819,34
22240,788280,6
625487,571436,11
128128,461503,7
481417,186445,41
589343,103250,74
330431,556650,32
624015,829410,78
905440,730891,95
89809,423409,7
243339,806022,96
817059,316019,65
347653,17202,16
127524,307548,70
960467,574613,35
532236,291130,19
25211,730439,6
503756,634589,0
538167,985049,21
730439,490467,98
283424,520330,32
197125,91670,75
697768,401666,54
808041,751828,10
983132,511241,56
432666,828883,34
48384,205276,84
80313,821012,37
757363,8609,89
707157,189128,76
680946,675023,97
127441,915777,8
464064,524562,9
320625,760533,85
294147,739293,85
312291,675442,31
165789,427107,7
397577,92002,39
290437,384309,42
82044,925550,73
721616,213077,76
186101,803504,96
504920,205865,41
980372,124577,90
776937,996788,67
17328,239384,84
332762,745003,85
267561,910812,46
19009,497406,45
906774,166610,90
230936,355255,51
779472,588468,4
394199,317563,62
290800,475775,29
362539,193552,79
44196,805903,37
813759,851464,10
564542,260234,19
763298,762542,10
44144,930766,73
389826,819942,34
765440,760514,10
966042,280601,26
70368,685962,6
964895,1139,18
146132,46477,75
147215,254032,40
524450,432983,83
161411,846487,37
913975,182299,90
909292,474804,17
46046,897454,73
512430,424367,83
349529,550215,14
478212,309860,86
823446,666155,20
77972,484115,45
526598,538193,9
414083,500447,14
18624,25006,99
287518,320761,51
30486,382682,66
751338,737903,48
952214,869233,59
200549,641193,55
542255,683283,61
943362,87182,18
283571,981982,13
172243,900475,8
299713,279151,25
697794,836100,63
339123,647658,31
193305,887822,46
638140,228485,68
149953,269467,70
948273,637831,35
40760,64007,99
770440,791028,10
808978,506184,22
446060,935134,43
809826,753518,10
387116,265002,79
893533,617219,33
601806,554563,11
553467,135407,74
786284,90982,89
141422,887534,8
789736,94881,89
675275,347341,60
775765,297738,3
89194,87366,99
364210,280764,62
805982,141354,57
738005,650951,87
540762,602548,0
28278,269437,84
431553,118445,39
710573,606347,92
879124,448669,17
782282,820982,10
259457,706066,55
852164,326385,58
562070,710548,61
196002,221354,40
306021,297215,25
301958,10359,16
109793,296194,70
136531,678842,47
313124,676199,31
877292,655694,33
250228,591121,32
977002,486192,56
430209,531175,9
471716,133042,41
41837,161437,84
279457,847490,91
779934,351890,3
223913,306152,51
499712,666297,61
460131,429919,83
652146,630747,92
974738,421745,2
270729,152068,50
810341,405655,65
858824,260347,88
659526,658617,97
390842,895279,81
965477,784319,59
64369,856170,37
654323,218280,68
638217,520501,11
65709,374082,66
205302,517220,1
918035,424475,17
152224,438185,7
585705,946647,21
297843,849297,91
146692,467539,7
943533,961072,80
748604,789923,63
252586,226657,25
426687,344493,62
895017,552102,12
178670,911525,8
1627,348707,66
724558,661643,87
239147,350197,51
768439,165283,76
911430,418744,17
831055,548144,12
672461,65380,24
854762,994810,71
776296,213350,82
780540,535883,98
586894,931210,21
