x,y,cluster_id
242578,13469,82
383138,414652,0
67768,993126,76
484308,765337,31
31833,30935,68
932640,887879,25
591329,478778,20
833354,186335,13
735652,115053,71
698658,355604,18
638300,908210,69
294000,264971,42
377493,541620,93
9281,999465,76
12901,842497,6
852470,467010,53
53607,976747,76
196754,856972,64
144213,800662,38
729397,985790,84
183405,499760,73
469862,970991,45
450770,95791,81
974081,390235,3
680670,26669,29
231241,468739,52
97960,415410,75
796294,316402,34
778534,828493,99
487140,369048,72
602845,24264,39
811111,355792,65
806109,274877,34
859817,951019,60
777276,680837,94
835185,961129,60
705424,73751,29
536857,957185,70
418065,418776,72
381617,836927,21
240062,726211,22
431612,116690,4
223913,309587,79
244801,377033,79
807539,314736,34
775229,283334,7
996348,632867,9
600910,509480,90
834128,199442,13
35980,730005,61
197911,293197,58
770346,214750,7
309220,60662,82
557590,416916,33
115944,685545,91
959950,893088,25
136133,997800,30
27973,148064,2
522975,641339,62
989146,578132,51
680530,674978,98
362046,914709,46
530369,917610,70
283108,208988,50
471815,806578,21
161689,514298,73
813117,64168,1
479624,43309,81
902915,294501,36
685730,66033,29
821219,242774,34
310257,492554,93
356179,307990,42
396981,70916,32
886516,684032,49
528226,902819,85
686503,63316,29
152140,23765,55
418942,174793,86
752751,490316,5
747743,329274,18
117577,118127,2
374985,376969,0
728744,14480,29
382012,490499,57
827576,79664,1
923967,118042,92
938251,195973,92
726117,857863,66
103637,838910,6
565110,810400,37
406969,934977,45
160874,816054,38
431739,248100,47
830522,596218,44
645779,608168,23
495466,304382,26
755627,828610,99
455550,438144,24
897430,118944,92
98993,780745,38
997533,539816,51
698849,561277,59
384785,92576,32
929386,192648,92
841254,969376,60
318446,127999,32
288386,909935,12
279052,41813,82
755507,809000,99
866244,973541,60
313587,467795,52
243042,823442,64
599615,743697,78
327666,83176,32
951140,823081,25
527120,310801,26
646964,528517,90
786098,952490,83
515310,819254,85
207082,441170,52
757169,750570,8
841330,249551,34
217528,1761,55
607765,712493,78
871078,223776,34
14974,680695,61
452619,175360,4
288399,131390,56
272306,650010,77
719640,990750,84
535380,148002,4
469616,838895,85
313226,398227,0
5279,739131,61
580105,833601,37
347811,666053,88
354997,440055,0
14917,711650,61
706767,635577,98
146365,957588,30
183773,679719,28
48126,868372,6
730391,687771,98
373259,371670,0
663645,885499,69
586741,364693,95
406085,74556,81
75646,387667,17
531298,530090,96
229012,19601,55
439383,726733,31
208291,749221,22
166750,575130,48
211249,463602,52
769233,500985,5
67848,329471,43
430095,618497,16
83209,503956,14
994746,709053,67
62870,660778,11
710643,782564,8
561766,616936,62
851959,876326,40
416611,994392,45
751597,103922,71
622708,854272,37
763144,172256,13
113940,992884,30
414314,380142,72
62500,450930,74
789565,228458,7
697292,386877,18
247648,231501,50
849283,902588,40
803927,613533,44
663457,738469,78
452902,931007,45
436138,171789,4
273068,465220,52
955457,369525,3
607397,533230,90
999677,575269,51
555215,505000,90
540809,380896,33
724384,729940,8
104473,885740,30
639572,287519,95
332946,834822,46
860169,869593,40
256492,871667,64
117700,192914,2
305697,859094,46
796018,674653,94
900226,112347,92
221747,915444,12
880066,285789,34
257319,771158,22
861762,644236,87
684291,882927,66
369671,66247,32
417820,301777,47
980466,702029,67
7364,783108,6
703318,672688,98
870522,869668,40
524434,177186,4
980344,642136,9
393063,217912,86
447246,868568,85
31640,773725,6
9819,42467,68
744825,278843,7
523351,969780,70
102327,819686,38
470454,926986,85
854907,426604,65
934752,387852,3
632230,906357,69
147351,540271,48
343122,859703,46
37949,811880,6
271485,855588,64
870383,540877,27
534808,524330,96
423039,21274,81
554457,763045,37
498689,467937,24
617602,46054,39
32396,486973,74
571333,395104,33
522923,772502,31
