x,y,cluster_id
242578,13469,77
383138,414652,48
67768,993126,49
484308,765337,61
31833,30935,70
932640,887879,2
591329,478778,4
833354,186335,67
735652,115053,35
698658,355604,79
638300,908210,83
294000,264971,66
377493,541620,76
9281,999465,3
12901,842497,45
852470,467010,82
53607,976747,3
196754,856972,96
144213,800662,99
729397,985790,87
183405,499760,84
469862,970991,29
450770,95791,36
974081,390235,22
680670,26669,0
231241,468739,92
97960,415410,73
796294,316402,51
778534,828493,27
487140,369048,91
602845,24264,16
811111,355792,51
806109,274877,51
859817,951019,80
777276,680837,74
835185,961129,80
705424,73751,0
536857,957185,89
418065,418776,48
381617,836927,23
240062,726211,31
431612,116690,36
223913,309587,33
244801,377033,17
807539,314736,51
775229,283334,37
996348,632867,12
600910,509480,4
834128,199442,67
35980,730005,65
197911,293197,33
770346,214750,67
309220,60662,6
557590,416916,91
115944,685545,85
959950,893088,2
136133,997800,49
27973,148064,41
522975,641339,10
989146,578132,12
680530,674978,25
362046,914709,5
530369,917610,89
283108,208988,66
471815,806578,61
161689,514298,24
813117,64168,94
479624,43309,26
902915,294501,72
685730,66033,0
821219,242774,67
310257,492554,92
356179,307990,9
396981,70916,36
886516,684032,44
528226,902819,89
686503,63316,0
152140,23765,46
418942,174793,36
752751,490316,68
747743,329274,79
117577,118127,46
374985,376969,21
728744,14480,0
382012,490499,48
827576,79664,94
923967,118042,95
938251,195973,95
726117,857863,27
103637,838910,99
565110,810400,78
406969,934977,29
160874,816054,99
431739,248100,15
830522,596218,44
645779,608168,14
495466,304382,56
755627,828610,27
455550,438144,48
897430,118944,95
98993,780745,99
997533,539816,12
698849,561277,14
384785,92576,36
929386,192648,95
841254,969376,80
318446,127999,69
288386,909935,18
279052,41813,77
755507,809000,27
866244,973541,80
313587,467795,92
243042,823442,43
599615,743697,32
327666,83176,6
951140,823081,2
527120,310801,56
646964,528517,14
786098,952490,80
515310,819254,61
207082,441170,17
757169,750570,42
841330,249551,51
217528,1761,77
607765,712493,32
871078,223776,67
14974,680695,98
452619,175360,38
288399,131390,69
272306,650010,57
719640,990750,87
535380,148002,38
469616,838895,61
313226,398227,28
5279,739131,65
580105,833601,78
347811,666053,40
354997,440055,48
14917,711650,65
706767,635577,20
146365,957588,62
183773,679719,31
48126,868372,45
730391,687771,42
373259,371670,21
663645,885499,11
586741,364693,52
406085,74556,36
75646,387667,73
531298,530090,4
229012,19601,77
439383,726733,7
208291,749221,31
166750,575130,47
211249,463602,84
769233,500985,68
67848,329471,58
430095,618497,1
83209,503956,24
994746,709053,93
62870,660778,98
710643,782564,42
561766,616936,10
851959,876326,55
416611,994392,29
751597,103922,35
622708,854272,11
763144,172256,35
113940,992884,49
414314,380142,21
62500,450930,81
789565,228458,67
697292,386877,79
247648,231501,66
849283,902588,55
803927,613533,20
663457,738469,42
452902,931007,29
436138,171789,36
273068,465220,92
955457,369525,22
607397,533230,14
999677,575269,12
555215,505000,4
540809,380896,91
724384,729940,42
104473,885740,90
639572,287519,52
332946,834822,50
860169,869593,55
256492,871667,18
117700,192914,41
305697,859094,18
796018,674653,74
900226,112347,95
221747,915444,75
880066,285789,51
257319,771158,43
861762,644236,44
684291,882927,11
369671,66247,6
417820,301777,21
980466,702029,93
7364,783108,65
703318,672688,42
870522,869668,55
524434,177186,38
980344,642136,12
393063,217912,15
447246,868568,23
31640,773725,65
9819,42467,70
744825,278843,37
523351,969780,89
102327,819686,99
470454,926986,89
854907,426604,82
934752,387852,22
632230,906357,83
147351,540271,24
343122,859703,50
37949,811880,45
271485,855588,18
870383,540877,59
534808,524330,4
423039,21274,26
554457,763045,32
498689,467937,91
617602,46054,16
32396,486973,81
571333,395104,91
522923,772502,61
453133,808894,61
94785,52884,46
826935,303685,51
42690,506413,64
285958,109358,69
982686,19644,53
173411,524345,47
675854,86444,16
873180,538256,59
478759,506532,13
299840,413003,28
344194,871591,23
838942,102171,94
196498,555389,47
424329,714240,7
233338,727393,31
302701,508484,92
92123,325340,73
998452,999447,34
711751,399947,79
915277,68584,53
703078,646216,20
966967,821532,2
497813,752719,39
952957,363209,22
467852,199519,38
319607,637251,40
293620,877284,18
523256,367777,91
237859,699470,31
999000,202858,95
442180,722977,7
79262,168652,41
539282,715609,39
251904,750679,43
674102,637241,25
116274,231005,60
506655,355788,56
732259,84308,0
967997,128374,95
585623,581955,10
922186,193661,95
864539,311585,51
811253,744298,74
429059,196341,15
917628,585903,12
274474,86126,77
521532,393337,91
826258,922274,80
661199,778269,32
376760,214791,15
994520,904005,34
626417,198418,97
813554,408777,82
327680,324291,9
367317,511847,76
620384,803852,32
341576,879053,23
250295,716161,31
534048,751257,39
386673,821553,23
854750,796623,88
844887,19776,94
383249,271130,15
883418,620394,44
964801,416189,22
902504,390258,22
74399,429715,81
