x,y,cluster_id
242578,13469,50
383138,414652,56
67768,993126,46
484308,765337,30
31833,30935,47
932640,887879,85
591329,478778,64
833354,186335,87
735652,115053,91
698658,355604,0
638300,908210,80
294000,264971,58
377493,541620,21
9281,999465,46
12901,842497,3
852470,467010,66
53607,976747,46
196754,856972,29
144213,800662,29
729397,985790,49
183405,499760,93
469862,970991,1
450770,95791,62
974081,390235,90
680670,26669,13
231241,468739,38
97960,415410,86
796294,316402,8
778534,828493,74
487140,369048,37
602845,24264,59
811111,355792,8
806109,274877,67
859817,951019,39
777276,680837,70
835185,961129,39
705424,73751,13
536857,957185,65
418065,418776,56
381617,836927,48
240062,726211,28
431612,116690,62
223913,309587,17
244801,377033,17
807539,314736,8
775229,283334,67
996348,632867,73
600910,509480,64
834128,199442,87
35980,730005,7
197911,293197,52
770346,214750,67
309220,60662,50
557590,416916,2
115944,685545,44
959950,893088,85
136133,997800,31
27973,148064,63
522975,641339,10
989146,578132,92
680530,674978,19
362046,914709,35
530369,917610,65
283108,208988,83
471815,806578,14
161689,514298,93
813117,64168,32
479624,43309,20
902915,294501,76
685730,66033,13
821219,242774,76
310257,492554,21
356179,307990,58
396981,70916,62
886516,684032,12
528226,902819,65
686503,63316,13
152140,23765,72
418942,174793,9
752751,490316,89
747743,329274,0
117577,118127,63
374985,376969,43
728744,14480,13
382012,490499,34
827576,79664,32
923967,118042,27
938251,195973,27
726117,857863,74
103637,838910,3
565110,810400,25
406969,934977,1
160874,816054,29
431739,248100,9
830522,596218,82
645779,608168,36
495466,304382,88
755627,828610,74
455550,438144,37
897430,118944,27
98993,780745,7
997533,539816,92
698849,561277,77
384785,92576,15
929386,192648,27
841254,969376,39
318446,127999,15
288386,909935,35
279052,41813,50
755507,809000,74
866244,973541,39
313587,467795,38
243042,823442,28
599615,743697,24
327666,83176,15
951140,823081,85
527120,310801,96
646964,528517,36
786098,952490,60
515310,819254,14
207082,441170,93
757169,750570,70
841330,249551,76
217528,1761,72
607765,712493,19
871078,223776,76
14974,680695,16
452619,175360,33
288399,131390,42
272306,650010,51
719640,990750,49
535380,148002,33
469616,838895,14
313226,398227,38
5279,739131,7
580105,833601,25
347811,666053,4
354997,440055,56
14917,711650,16
706767,635577,11
146365,957588,31
183773,679719,44
48126,868372,3
730391,687771,70
373259,371670,43
663645,885499,80
586741,364693,2
406085,74556,62
75646,387667,98
531298,530090,41
229012,19601,72
439383,726733,54
208291,749221,28
166750,575130,45
211249,463602,93
769233,500985,18
67848,329471,40
430095,618497,53
83209,503956,94
994746,709053,6
62870,660778,16
710643,782564,74
561766,616936,10
851959,876326,5
416611,994392,1
751597,103922,91
622708,854272,80
763144,172256,78
113940,992884,31
414314,380142,43
62500,450930,94
789565,228458,67
697292,386877,61
247648,231501,83
849283,902588,5
803927,613533,12
663457,738469,24
452902,931007,1
436138,171789,33
273068,465220,38
955457,369525,90
607397,533230,36
999677,575269,92
555215,505000,41
540809,380896,2
724384,729940,70
104473,885740,3
639572,287519,26
332946,834822,35
860169,869593,5
256492,871667,35
117700,192914,63
305697,859094,35
796018,674653,12
900226,112347,27
221747,915444,31
880066,285789,76
257319,771158,28
861762,644236,12
684291,882927,80
369671,66247,62
417820,301777,43
980466,702029,6
7364,783108,7
703318,672688,11
870522,869668,5
524434,177186,33
980344,642136,73
393063,217912,9
447246,868568,14
31640,773725,7
9819,42467,47
744825,278843,67
523351,969780,65
102327,819686,29
470454,926986,1
854907,426604,66
934752,387852,90
632230,906357,80
147351,540271,45
343122,859703,35
37949,811880,7
271485,855588,35
870383,540877,82
534808,524330,41
423039,21274,62
554457,763045,30
498689,467937,37
617602,46054,59
32396,486973,94
571333,395104,2
522923,772502,30
453133,808894,48
94785,52884,47
826935,303685,76
42690,506413,94
285958,109358,42
982686,19644,57
173411,524345,93
675854,86444,91
873180,538256,82
478759,506532,34
299840,413003,38
344194,871591,35
838942,102171,87
196498,555389,45
424329,714240,54
233338,727393,28
302701,508484,21
92123,325340,40
998452,999447,71
711751,399947,61
915277,68584,79
703078,646216,11
966967,821532,85
497813,752719,30
952957,363209,90
467852,199519,33
319607,637251,4
293620,877284,35
523256,367777,2
237859,699470,51
999000,202858,69
442180,722977,54
79262,168652,63
539282,715609,30
251904,750679,28
674102,637241,19
116274,231005,52
506655,355788,2
732259,84308,13
967997,128374,27
585623,581955,36
922186,193661,27
864539,311585,76
811253,744298,95
429059,196341,9
917628,585903,82
274474,86126,42
521532,393337,2
826258,922274,39
661199,778269,24
376760,214791,9
994520,904005,85
626417,198418,55
813554,408777,8
327680,324291,58
367317,511847,21
620384,803852,24
341576,879053,35
250295,716161,51
534048,751257,30
386673,821553,48
854750,796623,68
844887,19776,79
383249,271130,58
883418,620394,12
964801,416189,90
902504,390258,90
74399,429715,94
223790,239575,83
552139,814155,25
516846,642578,10
822119,358702,8
709654,167894,78
807477,278000,67
359047,513118,21
989323,555229,92
734375,650304,11
661679,842450,80
72134,360306,98
669352,806694,80
106581,312340,40
513709,915202,65
801957,495907,18
725267,570966,77
239062,924139,75
4986,808315,7
353592,834880,48
839796,454535,66
374671,108680,15
592807,314266,26
880309,355704,8
327136,184438,15
855266,459639,66
154120,306519,52
672925,858988,80
25724,353126,98
998767,287106,69
403714,223334,9
576057,802292,25
127505,976868,31
225842,738540,28
646862,809815,24
561670,1315,20
111739,2849,72
893928,255271,76
349886,542663,21
542610,659326,10
304556,687893,4
434005,323590,43
589821,134435,81
462490,70127,62
629891,585425,36
253674,504712,23
696317,16186,13
52367,132880,63
315584,25240,50
210313,743236,28
574919,671006,10
608211,212948,55
31110,873539,3
579454,892040,25
521551,712622,30
41863,596998,97
751981,550487,77
35726,446954,94
959509,480178,92
357800,549171,21
923869,471037,66
731501,345154,0
16405,722120,7
675589,628740,11
237498,636867,51
829868,607283,12
621287,975722,65
973083,621237,73
132736,906385,31
616378,468377,64
14476,303459,40
245720,816957,28
608290,539205,36
424689,751438,54
430810,628092,53
345266,893285,35
456783,165931,33
810127,812538,74
334136,834506,35
549359,88853,81
352562,523797,21
458504,87214,62
817071,518386,18
520241,704018,30
443985,70005,62
588148,7255,59
937220,858295,85
379421,943657,1
52889,905543,3
469229,342547,88
188338,400091,86
335425,498812,21
536861,26511,20
579792,570720,36
104485,89116,47
780534,447421,89
815274,324253,8
733585,370990,0
235025,68069,42
47294,877899,3
859542,324578,8
186882,928701,31
689450,600241,11
266814,354545,17
842451,76321,79
733023,918199,60
184514,137053,42
455505,682579,53
107825,225534,52
556607,898878,65
458725,805522,14
420218,606961,53
197918,418513,93
953410,967169,71
215132,729668,28
532081,695311,30
97791,579595,97
262600,528353,23
31083,414922,98
596607,175765,55
82470,85277,47
252503,829532,28
958437,460401,66
966716,608715,73
679522,741861,24
466695,750819,54
22240,788280,7
625487,571436,36
128128,461503,93
481417,186445,33
589343,103250,81
330431,556650,21
624015,829410,80
905440,730891,6
89809,423409,94
243339,806022,28
817059,316019,8
347653,17202,50
127524,307548,52
960467,574613,92
532236,291130,96
25211,730439,7
503756,634589,10
538167,985049,65
730439,490467,77
283424,520330,23
197125,91670,42
697768,401666,61
