x,y,cluster_id
242578,13469,24
383138,414652,36
67768,993126,6
484308,765337,94
31833,30935,71
932640,887879,63
591329,478778,16
833354,186335,4
735652,115053,83
698658,355604,3
638300,908210,59
294000,264971,0
377493,541620,22
9281,999465,37
12901,842497,32
852470,467010,72
53607,976747,37
196754,856972,14
144213,800662,32
729397,985790,38
183405,499760,18
469862,970991,1
450770,95791,2
974081,390235,35
680670,26669,10
231241,468739,82
97960,415410,28
796294,316402,54
778534,828493,20
487140,369048,5
602845,24264,73
811111,355792,54
806109,274877,70
859817,951019,80
777276,680837,51
835185,961129,80
705424,73751,10
536857,957185,98
418065,418776,36
381617,836927,90
240062,726211,81
431612,116690,2
223913,309587,97
244801,377033,65
807539,314736,54
775229,283334,79
996348,632867,12
600910,509480,21
834128,199442,4
35980,730005,48
197911,293197,29
770346,214750,4
309220,60662,78
557590,416916,17
115944,685545,26
959950,893088,63
136133,997800,6
27973,148064,56
522975,641339,88
989146,578132,15
680530,674978,69
362046,914709,95
530369,917610,98
283108,208988,68
471815,806578,58
161689,514298,18
813117,64168,45
479624,43309,2
902915,294501,47
685730,66033,10
821219,242774,70
310257,492554,82
356179,307990,0
396981,70916,2
886516,684032,51
528226,902819,98
686503,63316,10
152140,23765,85
418942,174793,30
752751,490316,77
747743,329274,54
117577,118127,67
374985,376969,36
728744,14480,10
382012,490499,84
827576,79664,41
923967,118042,96
938251,195973,43
726117,857863,20
103637,838910,32
565110,810400,25
406969,934977,1
160874,816054,14
431739,248100,8
830522,596218,62
645779,608168,21
495466,304382,5
755627,828610,20
455550,438144,36
897430,118944,96
98993,780745,32
997533,539816,15
698849,561277,52
384785,92576,2
929386,192648,43
841254,969376,80
318446,127999,68
288386,909935,75
279052,41813,78
755507,809000,20
866244,973541,80
313587,467795,82
243042,823442,14
599615,743697,25
327666,83176,78
951140,823081,63
527120,310801,5
646964,528517,21
786098,952490,80
515310,819254,58
207082,441170,13
757169,750570,42
841330,249551,70
217528,1761,24
607765,712493,39
871078,223776,70
14974,680695,48
452619,175360,31
288399,131390,87
272306,650010,66
719640,990750,38
535380,148002,31
469616,838895,58
313226,398227,65
5279,739131,48
580105,833601,25
347811,666053,33
354997,440055,84
14917,711650,48
706767,635577,69
146365,957588,6
183773,679719,26
48126,868372,37
730391,687771,69
373259,371670,36
663645,885499,46
586741,364693,19
406085,74556,2
75646,387667,28
531298,530090,9
229012,19601,24
439383,726733,50
208291,749221,81
166750,575130,53
211249,463602,18
769233,500985,77
67848,329471,89
430095,618497,86
83209,503956,27
994746,709053,92
62870,660778,23
710643,782564,42
561766,616936,88
851959,876326,80
416611,994392,1
751597,103922,41
622708,854272,46
763144,172256,4
113940,992884,6
414314,380142,36
62500,450930,27
789565,228458,4
697292,386877,3
247648,231501,29
849283,902588,80
803927,613533,51
663457,738469,42
452902,931007,1
436138,171789,30
273068,465220,82
955457,369525,35
607397,533230,21
999677,575269,15
555215,505000,9
540809,380896,17
724384,729940,42
104473,885740,57
639572,287519,19
332946,834822,40
860169,869593,63
256492,871667,40
117700,192914,67
305697,859094,40
796018,674653,51
900226,112347,96
221747,915444,99
880066,285789,70
257319,771158,81
861762,644236,51
684291,882927,46
369671,66247,78
417820,301777,8
980466,702029,92
7364,783108,48
703318,672688,69
870522,869668,63
524434,177186,31
980344,642136,12
393063,217912,30
447246,868568,58
31640,773725,48
9819,42467,71
744825,278843,79
523351,969780,98
102327,819686,32
470454,926986,98
854907,426604,72
934752,387852,35
632230,906357,59
147351,540271,53
343122,859703,90
37949,811880,32
271485,855588,40
870383,540877,62
534808,524330,9
423039,21274,2
554457,763045,25
498689,467937,9
617602,46054,73
32396,486973,27
571333,395104,17
522923,772502,94
453133,808894,58
94785,52884,85
826935,303685,54
42690,506413,27
285958,109358,87
982686,19644,60
173411,524345,18
675854,86444,83
873180,538256,62
478759,506532,9
299840,413003,65
344194,871591,95
838942,102171,41
196498,555389,53
424329,714240,50
233338,727393,81
302701,508484,82
92123,325340,34
998452,999447,93
711751,399947,3
915277,68584,96
703078,646216,69
966967,821532,63
497813,752719,94
952957,363209,35
467852,199519,31
319607,637251,33
293620,877284,40
523256,367777,5
237859,699470,81
999000,202858,43
442180,722977,50
79262,168652,56
539282,715609,94
251904,750679,81
674102,637241,69
116274,231005,34
506655,355788,5
732259,84308,10
967997,128374,43
585623,581955,21
922186,193661,91
864539,311585,44
811253,744298,76
429059,196341,30
917628,585903,62
274474,86126,87
521532,393337,17
826258,922274,80
661199,778269,46
376760,214791,30
994520,904005,93
626417,198418,74
813554,408777,64
327680,324291,0
367317,511847,84
620384,803852,25
341576,879053,95
250295,716161,81
534048,751257,94
386673,821553,90
854750,796623,76
844887,19776,45
383249,271130,0
883418,620394,62
964801,416189,35
902504,390258,44
74399,429715,28
223790,239575,29
552139,814155,25
516846,642578,88
822119,358702,54
709654,167894,83
807477,278000,70
359047,513118,84
989323,555229,15
734375,650304,69
661679,842450,46
72134,360306,89
669352,806694,46
106581,312340,34
513709,915202,98
801957,495907,77
725267,570966,52
239062,924139,99
4986,808315,48
353592,834880,90
839796,454535,72
374671,108680,2
592807,314266,19
880309,355704,44
327136,184438,68
855266,459639,72
154120,306519,34
672925,858988,46
25724,353126,89
998767,287106,47
403714,223334,30
576057,802292,25
127505,976868,6
225842,738540,81
646862,809815,46
561670,1315,73
111739,2849,85
893928,255271,70
349886,542663,22
542610,659326,39
304556,687893,33
434005,323590,8
589821,134435,73
462490,70127,2
629891,585425,21
253674,504712,82
696317,16186,10
52367,132880,71
315584,25240,78
210313,743236,81
574919,671006,39
608211,212948,74
31110,873539,37
579454,892040,59
521551,712622,94
41863,596998,23
751981,550487,52
35726,446954,27
959509,480178,49
357800,549171,22
923869,471037,72
731501,345154,3
16405,722120,48
675589,628740,69
237498,636867,66
829868,607283,62
621287,975722,59
973083,621237,12
132736,906385,57
616378,468377,16
14476,303459,89
245720,816957,14
608290,539205,21
424689,751438,50
430810,628092,86
345266,893285,95
456783,165931,31
810127,812538,20
334136,834506,40
549359,88853,73
352562,523797,22
458504,87214,2
817071,518386,77
520241,704018,94
443985,70005,2
588148,7255,73
937220,858295,63
379421,943657,95
52889,905543,37
469229,342547,5
188338,400091,13
335425,498812,84
536861,26511,73
579792,570720,21
104485,89116,85
780534,447421,64
815274,324253,54
733585,370990,3
235025,68069,24
47294,877899,37
859542,324578,44
186882,928701,99
689450,600241,69
266814,354545,65
842451,76321,96
733023,918199,38
184514,137053,67
455505,682579,86
107825,225534,34
556607,898878,59
458725,805522,58
420218,606961,86
197918,418513,13
953410,967169,93
215132,729668,81
532081,695311,94
97791,579595,53
262600,528353,55
31083,414922,89
596607,175765,74
82470,85277,71
252503,829532,14
958437,460401,49
966716,608715,12
679522,741861,42
466695,750819,50
22240,788280,48
625487,571436,21
128128,461503,18
481417,186445,31
589343,103250,73
330431,556650,22
624015,829410,46
905440,730891,92
89809,423409,28
243339,806022,14
817059,316019,54
347653,17202,78
127524,307548,34
960467,574613,15
532236,291130,11
25211,730439,48
503756,634589,88
538167,985049,98
730439,490467,52
283424,520330,55
197125,91670,24
697768,401666,3
808041,751828,76
983132,511241,49
432666,828883,58
48384,205276,56
80313,821012,32
757363,8609,10
707157,189128,83
680946,675023,69
127441,915777,57
464064,524562,9
320625,760533,7
294147,739293,7
312291,675442,33
165789,427107,13
397577,92002,2
290437,384309,65
82044,925550,37
721616,213077,79
186101,803504,14
504920,205865,31
980372,124577,43
776937,996788,80
17328,239384,56
332762,745003,7
267561,910812,75
19009,497406,27
906774,166610,91
230936,355255,97
779472,588468,77
394199,317563,0
290800,475775,82
362539,193552,30
44196,805903,32
813759,851464,20
564542,260234,11
763298,762542,42
44144,930766,37
389826,819942,90
765440,760514,42
966042,280601,47
70368,685962,23
964895,1139,60
146132,46477,85
147215,254032,34
524450,432983,17
161411,846487,57
913975,182299,91
909292,474804,72
46046,897454,37
512430,424367,17
349529,550215,22
478212,309860,5
823446,666155,51
77972,484115,27
526598,538193,9
414083,500447,84
18624,25006,71
287518,320761,97
30486,382682,89
751338,737903,42
952214,869233,63
200549,641193,66
542255,683283,94
943362,87182,60
283571,981982,75
172243,900475,57
299713,279151,0
697794,836100,46
339123,647658,33
193305,887822,57
638140,228485,74
149953,269467,34
948273,637831,12
40760,64007,71
770440,791028,20
808978,506184,77
446060,935134,1
809826,753518,76
387116,265002,0
893533,617219,62
601806,554563,21
553467,135407,31
786284,90982,41
141422,887534,57
789736,94881,41
675275,347341,3
775765,297738,54
89194,87366,71
364210,280764,0
805982,141354,41
738005,650951,69
540762,602548,88
28278,269437,56
431553,118445,2
710573,606347,69
879124,448669,72
782282,820982,20
259457,706066,81
