x,y,cluster_id
242578,13469,3
383138,414652,1
67768,993126,0
484308,765337,4
31833,30935,3
932640,887879,8
591329,478778,1
833354,186335,6
735652,115053,6
698658,355604,5
638300,908210,4
294000,264971,3
377493,541620,1
9281,999465,0
12901,842497,0
852470,467010,5
53607,976747,0
196754,856972,0
144213,800662,0
729397,985790,4
183405,499760,2
469862,970991,7
450770,95791,9
974081,390235,5
680670,26669,6
231241,468739,2
97960,415410,2
796294,316402,5
778534,828493,8
487140,369048,1
602845,24264,9
811111,355792,5
806109,274877,6
859817,951019,8
777276,680837,8
835185,961129,8
705424,73751,6
536857,957185,4
418065,418776,1
381617,836927,7
240062,726211,7
431612,116690,9
223913,309587,3
244801,377033,2
807539,314736,5
775229,283334,6
996348,632867,8
600910,509480,1
834128,199442,6
35980,730005,0
197911,293197,3
770346,214750,6
309220,60662,3
557590,416916,1
115944,685545,0
959950,893088,8
136133,997800,0
27973,148064,3
522975,641339,1
989146,578132,5
680530,674978,4
362046,914709,7
530369,917610,4
283108,208988,3
471815,806578,7
161689,514298,2
813117,64168,6
479624,43309,9
902915,294501,6
685730,66033,6
821219,242774,6
310257,492554,2
356179,307990,9
396981,70916,9
886516,684032,8
528226,902819,4
686503,63316,6
152140,23765,3
418942,174793,9
752751,490316,5
747743,329274,5
117577,118127,3
374985,376969,1
728744,14480,6
382012,490499,1
827576,79664,6
923967,118042,6
938251,195973,6
726117,857863,4
103637,838910,0
565110,810400,4
406969,934977,7
160874,816054,0
431739,248100,9
830522,596218,5
645779,608168,1
495466,304382,9
755627,828610,8
455550,438144,1
897430,118944,6
98993,780745,0
997533,539816,5
698849,561277,5
384785,92576,9
929386,192648,6
841254,969376,8
318446,127999,3
288386,909935,7
279052,41813,3
755507,809000,8
866244,973541,8
313587,467795,2
243042,823442,7
599615,743697,4
327666,83176,3
951140,823081,8
527120,310801,9
646964,528517,1
786098,952490,8
515310,819254,4
207082,441170,2
757169,750570,8
841330,249551,6
217528,1761,3
607765,712493,4
871078,223776,6
14974,680695,0
452619,175360,9
288399,131390,3
272306,650010,7
719640,990750,4
535380,148002,9
469616,838895,7
313226,398227,2
5279,739131,0
580105,833601,4
347811,666053,7
354997,440055,1
14917,711650,0
706767,635577,4
146365,957588,0
183773,679719,0
48126,868372,0
730391,687771,4
373259,371670,1
663645,885499,4
586741,364693,1
406085,74556,9
75646,387667,2
531298,530090,1
229012,19601,3
439383,726733,7
208291,749221,0
166750,575130,2
211249,463602,2
769233,500985,5
67848,329471,2
430095,618497,1
83209,503956,2
994746,709053,8
62870,660778,0
710643,782564,4
561766,616936,1
851959,876326,8
416611,994392,7
751597,103922,6
622708,854272,4
763144,172256,6
113940,992884,0
414314,380142,1
62500,450930,2
789565,228458,6
697292,386877,5
247648,231501,3
849283,902588,8
803927,613533,5
663457,738469,4
452902,931007,7
436138,171789,9
273068,465220,2
955457,369525,5
607397,533230,1
999677,575269,5
555215,505000,1
540809,380896,1
724384,729940,4
104473,885740,0
639572,287519,9
332946,834822,7
860169,869593,8
256492,871667,7
117700,192914,3
305697,859094,7
796018,674653,8
900226,112347,6
221747,915444,0
880066,285789,6
257319,771158,7
861762,644236,8
684291,882927,4
369671,66247,9
417820,301777,9
980466,702029,8
7364,783108,0
703318,672688,4
870522,869668,8
524434,177186,9
980344,642136,8
393063,217912,9
447246,868568,7
31640,773725,0
9819,42467,3
744825,278843,6
523351,969780,4
102327,819686,0
470454,926986,7
854907,426604,5
934752,387852,5
632230,906357,4
147351,540271,2
343122,859703,7
37949,811880,0
271485,855588,7
870383,540877,5
534808,524330,1
423039,21274,9
554457,763045,4
498689,467937,1
617602,46054,9
32396,486973,2
571333,395104,1
522923,772502,4
453133,808894,7
94785,52884,3
826935,303685,6
42690,506413,2
285958,109358,3
982686,19644,6
173411,524345,2
675854,86444,6
873180,538256,5
478759,506532,1
299840,413003,2
344194,871591,7
838942,102171,6
196498,555389,2
424329,714240,7
233338,727393,7
302701,508484,2
92123,325340,2
998452,999447,8
711751,399947,5
915277,68584,6
703078,646216,4
966967,821532,8
497813,752719,4
952957,363209,5
467852,199519,9
319607,637251,7
293620,877284,7
523256,367777,1
237859,699470,7
999000,202858,6
442180,722977,7
79262,168652,3
539282,715609,4
251904,750679,7
674102,637241,4
116274,231005,3
506655,355788,1
732259,84308,6
967997,128374,6
585623,581955,1
922186,193661,6
864539,311585,5
811253,744298,8
429059,196341,9
917628,585903,5
274474,86126,3
521532,393337,1
826258,922274,8
661199,778269,4
376760,214791,9
994520,904005,8
626417,198418,9
813554,408777,5
327680,324291,9
367317,511847,1
620384,803852,4
341576,879053,7
250295,716161,7
534048,751257,4
386673,821553,7
854750,796623,8
844887,19776,6
383249,271130,9
883418,620394,5
964801,416189,5
902504,390258,5
74399,429715,2
223790,239575,3
552139,814155,4
516846,642578,1
822119,358702,5
709654,167894,6
807477,278000,6
359047,513118,1
989323,555229,5
734375,650304,4
661679,842450,4
72134,360306,2
669352,806694,4
106581,312340,2
513709,915202,4
801957,495907,5
725267,570966,5
239062,924139,7
4986,808315,0
353592,834880,7
839796,454535,5
374671,108680,9
592807,314266,9
880309,355704,5
327136,184438,3
855266,459639,5
154120,306519,3
672925,858988,4
25724,353126,2
998767,287106,6
403714,223334,9
576057,802292,4
127505,976868,0
225842,738540,0
646862,809815,4
561670,1315,9
111739,2849,3
893928,255271,6
349886,542663,1
542610,659326,1
304556,687893,7
434005,323590,9
589821,134435,9
462490,70127,9
629891,585425,1
253674,504712,2
696317,16186,6
52367,132880,3
315584,25240,3
210313,743236,0
574919,671006,4
608211,212948,9
31110,873539,0
579454,892040,4
521551,712622,4
41863,596998,2
751981,550487,5
35726,446954,2
959509,480178,5
357800,549171,1
923869,471037,5
731501,345154,5
16405,722120,0
675589,628740,4
237498,636867,2
829868,607283,5
621287,975722,4
973083,621237,5
132736,906385,0
616378,468377,1
14476,303459,2
245720,816957,7
608290,539205,1
424689,751438,7
430810,628092,1
345266,893285,7
456783,165931,9
810127,812538,8
334136,834506,7
549359,88853,9
352562,523797,1
458504,87214,9
817071,518386,5
520241,704018,4
443985,70005,9
588148,7255,9
937220,858295,8
379421,943657,7
52889,905543,0
469229,342547,9
188338,400091,2
335425,498812,1
536861,26511,9
579792,570720,1
104485,89116,3
780534,447421,5
815274,324253,5
733585,370990,5
235025,68069,3
47294,877899,0
859542,324578,5
186882,928701,0
689450,600241,5
266814,354545,2
842451,76321,6
733023,918199,4
184514,137053,3
455505,682579,7
107825,225534,3
556607,898878,4
458725,805522,7
420218,606961,1
197918,418513,2
953410,967169,8
215132,729668,0
532081,695311,4
97791,579595,2
262600,528353,2
31083,414922,2
596607,175765,9
82470,85277,3
252503,829532,7
958437,460401,5
966716,608715,5
679522,741861,4
466695,750819,7
22240,788280,0
625487,571436,1
128128,461503,2
481417,186445,9
589343,103250,9
330431,556650,1
624015,829410,4
905440,730891,8
89809,423409,2
243339,806022,7
817059,316019,5
347653,17202,3
127524,307548,2
960467,574613,5
532236,291130,9
25211,730439,0
503756,634589,1
538167,985049,4
730439,490467,5
283424,520330,2
197125,91670,3
697768,401666,5
808041,751828,8
983132,511241,5
432666,828883,7
48384,205276,3
80313,821012,0
757363,8609,6
707157,189128,6
680946,675023,4
127441,915777,0
464064,524562,1
320625,760533,7
294147,739293,7
312291,675442,7
165789,427107,2
397577,92002,9
290437,384309,2
82044,925550,0
721616,213077,6
186101,803504,0
504920,205865,9
980372,124577,6
776937,996788,8
17328,239384,3
332762,745003,7
267561,910812,7
19009,497406,2
906774,166610,6
230936,355255,2
779472,588468,5
394199,317563,9
290800,475775,2
362539,193552,9
44196,805903,0
813759,851464,8
564542,260234,9
763298,762542,8
44144,930766,0
389826,819942,7
765440,760514,8
966042,280601,6
70368,685962,0
964895,1139,6
146132,46477,3
147215,254032,3
524450,432983,1
161411,846487,0
913975,182299,6
909292,474804,5
46046,897454,0
512430,424367,1
349529,550215,1
478212,309860,9
823446,666155,8
77972,484115,2
526598,538193,1
414083,500447,1
18624,25006,3
287518,320761,3
30486,382682,2
751338,737903,4
952214,869233,8
200549,641193,2
542255,683283,4
943362,87182,6
283571,981982,7
172243,900475,0
299713,279151,3
697794,836100,4
339123,647658,7
193305,887822,0
638140,228485,9
149953,269467,3
948273,637831,8
40760,64007,3
770440,791028,8
808978,506184,5
446060,935134,7
809826,753518,8
387116,265002,9
893533,617219,5
601806,554563,1
553467,135407,9
786284,90982,6
141422,887534,0
789736,94881,6
675275,347341,5
775765,297738,6
89194,87366,3
364210,280764,9
805982,141354,6
738005,650951,4
540762,602548,1
28278,269437,3
431553,118445,9
710573,606347,5
879124,448669,5
782282,820982,8
259457,706066,7
852164,326385,5
562070,710548,4
196002,221354,3
306021,297215,3
301958,10359,3
109793,296194,3
136531,678842,0
313124,676199,7
877292,655694,8
250228,591121,2
977002,486192,5
430209,531175,1
471716,133042,9
41837,161437,3
279457,847490,7
779934,351890,5
223913,306152,3
499712,666297,1
460131,429919,1
652146,630747,4
974738,421745,5
270729,152068,3
810341,405655,5
858824,260347,6
659526,658617,4
390842,895279,7
965477,784319,8
64369,856170,0
654323,218280,9
638217,520501,1
65709,374082,2
205302,517220,2
918035,424475,5
152224,438185,2
585705,946647,4
297843,849297,7
146692,467539,2
943533,961072,8
748604,789923,4
252586,226657,3
426687,344493,1
895017,552102,5
178670,911525,0
1627,348707,2
724558,661643,4
239147,350197,2
768439,165283,6
911430,418744,5
831055,548144,5
672461,65380,6
854762,994810,8
776296,213350,6
780540,535883,5
586894,931210,4
856026,239074,6
130708,813366,0
255189,965174,7
693344,48560,6
150135,330008,2
458016,877102,7
468099,356033,1
855049,823421,8
250833,762169,7
776482,340047,5
179205,906942,0
983798,704694,8
802638,939609,8
16014,161869,3
544660,113148,9
689317,352054,5
984868,680902,8
922855,425236,5
955076,975835,8
863676,810105,8
443603,642803,1
599618,782140,4
441281,616519,1
840588,775751,8
54643,393956,2
230453,232462,3
997603,714695,8
888529,521034,5
25289,44722,3
644519,436345,1
654821,587228,1
546599,692868,4
35328,765762,0
175141,595542,2
289130,412239,2
502562,564201,1
536599,627309,1
189077,819114,0
865331,624967,5
821899,668647,8
957923,814533,8
856777,853233,8
292285,447019,2
63966,92841,3
380868,255788,9
36412,991412,0
667741,733999,4
325196,583595,1
488764,667166,1
67141,453105,2
335806,898567,7
222368,343760,2
589718,397795,1
753452,271553,6
218,666513,0
86064,492552,2
331103,860917,7
437529,555893,1
900287,138799,6
797276,820266,8
220819,307277,3
411484,813708,7
5974,405751,2
461672,330896,9
385117,664285,7
653832,955598,4
749923,957199,8
647581,895951,4
263295,210696,3
172066,923309,0
62027,503377,2
270310,113454,3
826725,781561,8
697279,176449,6
591138,271203,9
123186,389876,2
648284,724937,4
27815,496005,2
365009,710649,7
888142,6528,6
732732,42238,6
906359,176035,6
626265,636628,4
812437,629874,5
297298,690003,7
894775,491711,5
190341,69922,3
185334,911032,0
728059,491349,5
114253,261181,3
681789,835962,4
22854,118492,3
508964,170729,9
444857,724577,7
966472,504457,5
421891,732427,7
916412,152779,6
759500,932912,8
463855,26065,9
87796,603038,2
264076,325429,2
490573,73370,9
133243,423548,2
587391,294335,9
900293,241081,6
864629,826222,8
319393,42303,3
989090,639798,8
88958,130479,3
963129,319547,5
637683,550394,1
476744,645707,1
401749,208499,9
255176,755091,7
824497,334896,5
604644,259054,9
936577,58469,6
702505,2611,6
893644,477155,5
557158,159383,9
757319,269378,6
436915,244025,9
341386,678381,7
556456,363597,1
976096,261845,6
837832,455306,5
340140,738492,7
838163,10166,6
863728,683183,8
273097,950126,7
773734,164077,6
652271,725725,4
272943,365600,2
655343,351713,5
243255,402613,2
723965,680854,4
123297,261724,3
804150,361057,5
297167,501711,2
271521,465598,2
320205,686505,7
102040,1116,3
758899,819795,8
307084,162805,3
267077,770362,7
487890,978026,4
686407,447194,5
993502,791547,8
542651,338569,9
337652,918201,7
220304,659358,0
838643,89632,6
452402,525893,1
691637,347229,5
881189,156135,6
175218,898030,0
202446,516774,2
433467,286153,9
381265,933473,7
891852,364863,5
261152,191209,3
652788,414443,5
552273,60222,9
152052,547179,2
447529,629865,1
149661,361168,2
155977,515622,2
69174,623831,2
735693,807013,4
480659,444560,1
731063,990739,4
351500,667669,7
522571,854045,4
946983,952144,8
692021,812608,4
511050,224011,9
966500,978391,8
824190,168318,6
933801,405607,5
51988,766692,0
795650,499217,5
350803,954842,7
41902,262928,3
39298,496141,2
658151,545651,1
758756,412482,5
598829,521751,1
72999,895807,0
831767,524524,5
688145,665722,4
805639,387532,5
260766,707758,7
302174,653878,7
737836,820310,4
953547,269616,6
448563,15009,9
273042,21652,3
919776,682284,8
152520,417282,2
268832,274600,3
218522,701903,0
886238,17152,6
282081,937983,7
695537,894112,4
351414,225027,9
30544,369400,2
509515,434505,1
726246,31457,6
698925,838227,4
90299,656945,0
284910,495104,2
222096,768958,0
885650,129575,6
781288,108898,6
254319,347684,2
541060,609374,1
749789,707047,4
349649,565372,1
222516,835035,0
435364,172746,9
346145,673032,7
650491,814657,4
945008,765865,8
904353,475219,5
18253,782937,0
825366,939543,8
903418,749907,8
692057,410394,5
498846,114126,9
122227,272752,3
145801,483149,2
299740,744382,7
830073,38872,6
337565,463319,1
3177,407989,2
72370,324033,2
34459,166962,3
135095,541866,2
145298,37440,3
268732,595015,2
419959,266128,9
816027,971400,8
326940,881076,7
254108,809641,7
647788,378185,5
160600,220332,3
127164,246854,3
886556,346737,5
621975,539081,1
345074,661911,7
740201,573687,5
967708,277254,6
808407,912229,8
848464,150921,6
545608,35536,9
268556,622215,2
580360,118124,9
315317,532872,1
993768,265875,6
564594,145663,9
159422,415063,2
968169,19403,6
118412,165552,3
446318,280092,9
512132,404636,1
722206,119429,6
246048,329758,2
247805,860895,7
73814,600265,2
654149,291218,9
505451,130000,9
916369,427290,5
469615,830755,7
513926,568692,1
9142,661204,0
862551,907201,8
328505,197791,3
274385,597895,2
821890,507690,5
751772,35476,6
258163,962228,7
177659,927442,0
532199,682958,4
486770,152062,9
719304,358104,5
657716,242012,9
511020,725362,4
167867,340893,2
389685,436554,1
168204,4930,3
865417,75490,6
772478,47852,6
256073,828780,7
314452,8313,3
721180,884284,4
175914,600878,2
972434,711106,8
562233,463928,1
242174,218545,3
91632,73475,3
895381,682700,8
148105,206138,3
574866,777720,4
148148,932684,0
622352,886595,4
15845,313634,2
260497,179452,3
64106,436877,2
606106,827812,4
44174,442853,2
38842,831778,0
702222,253625,6
684563,456885,5
867658,729092,8
855769,925571,8
78773,940038,0
234979,302275,3
337800,408333,1
861433,115931,6
468418,707094,7
134634,805523,0
436332,443267,1
989277,779134,8
921152,804133,8
79997,512120,2
203381,227984,3
728568,57905,6
220248,712328,0
108589,67620,3
493188,26330,9
535295,713444,4
856125,894547,8
661345,229144,9
224344,555068,2
35232,161004,3
9371,502253,2
372830,154043,9
16201,300869,2
720729,295774,6
84228,635636,0
135320,335573,2
983496,627689,8
581780,989074,4
382185,391124,1
625693,35387,9
753161,377106,5
29806,965724,0
925212,50386,6
854117,145873,6
699758,848907,4
591717,993080,4
705928,543080,5
548909,523414,1
34276,83044,3
721979,309497,5
730015,369676,5
153033,40352,3
209195,951779,0
557925,45782,9
460857,634163,1
390532,680045,7
524206,332584,9
751909,350477,5
478207,238507,9
593432,812433,4
564719,245211,9
275696,632427,7
204459,355115,2
423492,636566,1
768454,409700,5
836554,972956,8
474675,868969,7
767850,268745,6
799870,421564,5
235436,983230,7
153839,583642,2
273905,538073,2
393064,234339,9
545063,884139,4
738266,52157,6
605151,789116,4
681866,121999,6
443740,940641,7
357292,15947,9
37314,142958,3
695613,169161,6
93245,177303,3
934087,209417,6
683274,802244,4
329324,964006,7
61453,846185,0
847387,38238,6
669441,304301,9
388493,413164,1
51053,57149,3
518097,671399,1
204299,655409,0
463472,580675,1
405447,351155,1
865230,932593,8
90591,573776,2
453396,227115,9
122325,925423,0
585910,392221,1
72148,603604,2
784572,309345,5
163232,447450,2
297934,391186,2
669410,783276,4
523323,500049,1
335821,143853,3
748186,770163,4
143503,855783,0
153310,696870,0
299309,495168,2
296116,831163,7
359620,145829,9
