x,y,cluster_id
242578,13469,4
383138,414652,0
67768,993126,3
484308,765337,1
31833,30935,4
932640,887879,6
591329,478778,2
833354,186335,8
735652,115053,8
698658,355604,5
638300,908210,6
294000,264971,4
377493,541620,0
9281,999465,3
12901,842497,3
852470,467010,5
53607,976747,3
196754,856972,3
144213,800662,3
729397,985790,6
183405,499760,0
469862,970991,1
450770,95791,9
974081,390235,5
680670,26669,8
231241,468739,0
97960,415410,0
796294,316402,5
778534,828493,6
487140,369048,9
602845,24264,9
811111,355792,5
806109,274877,5
859817,951019,6
777276,680837,7
835185,961129,6
705424,73751,8
536857,957185,1
418065,418776,0
381617,836927,1
240062,726211,3
431612,116690,9
223913,309587,0
244801,377033,0
807539,314736,5
775229,283334,5
996348,632867,7
600910,509480,2
834128,199442,8
35980,730005,3
197911,293197,0
770346,214750,8
309220,60662,4
557590,416916,2
115944,685545,3
959950,893088,6
136133,997800,3
27973,148064,4
522975,641339,2
989146,578132,7
680530,674978,2
362046,914709,1
530369,917610,1
283108,208988,4
471815,806578,1
161689,514298,0
813117,64168,8
479624,43309,9
902915,294501,5
685730,66033,8
821219,242774,5
310257,492554,0
356179,307990,9
396981,70916,9
886516,684032,7
528226,902819,1
686503,63316,8
152140,23765,4
418942,174793,9
752751,490316,5
747743,329274,5
117577,118127,4
374985,376969,0
728744,14480,8
382012,490499,0
827576,79664,8
923967,118042,8
938251,195973,8
726117,857863,6
103637,838910,3
565110,810400,1
406969,934977,1
160874,816054,3
431739,248100,9
830522,596218,7
645779,608168,2
495466,304382,9
755627,828610,6
455550,438144,2
897430,118944,8
98993,780745,3
997533,539816,7
698849,561277,2
384785,92576,9
929386,192648,8
841254,969376,6
318446,127999,4
288386,909935,3
279052,41813,4
755507,809000,6
866244,973541,6
313587,467795,0
243042,823442,3
599615,743697,1
327666,83176,4
951140,823081,6
527120,310801,9
646964,528517,2
786098,952490,6
515310,819254,1
207082,441170,0
757169,750570,6
841330,249551,5
217528,1761,4
607765,712493,2
871078,223776,8
14974,680695,3
452619,175360,9
288399,131390,4
272306,650010,0
719640,990750,6
535380,148002,9
469616,838895,1
313226,398227,0
5279,739131,3
580105,833601,1
347811,666053,1
354997,440055,0
14917,711650,3
706767,635577,2
146365,957588,3
183773,679719,3
48126,868372,3
730391,687771,6
373259,371670,0
663645,885499,6
586741,364693,2
406085,74556,9
75646,387667,0
531298,530090,2
229012,19601,4
439383,726733,1
208291,749221,3
166750,575130,0
211249,463602,0
769233,500985,7
67848,329471,0
430095,618497,2
83209,503956,0
994746,709053,7
62870,660778,3
710643,782564,6
561766,616936,2
851959,876326,6
416611,994392,1
751597,103922,8
622708,854272,6
763144,172256,8
113940,992884,3
414314,380142,9
62500,450930,0
789565,228458,8
697292,386877,5
247648,231501,4
849283,902588,6
803927,613533,7
663457,738469,6
452902,931007,1
436138,171789,9
273068,465220,0
955457,369525,5
607397,533230,2
999677,575269,7
555215,505000,2
540809,380896,2
724384,729940,6
104473,885740,3
639572,287519,9
332946,834822,1
860169,869593,6
256492,871667,3
117700,192914,4
305697,859094,1
796018,674653,7
900226,112347,8
221747,915444,3
880066,285789,5
257319,771158,3
861762,644236,7
684291,882927,6
369671,66247,9
417820,301777,9
980466,702029,7
7364,783108,3
703318,672688,2
870522,869668,6
524434,177186,9
980344,642136,7
393063,217912,9
447246,868568,1
31640,773725,3
9819,42467,4
744825,278843,5
523351,969780,1
102327,819686,3
470454,926986,1
854907,426604,5
934752,387852,5
632230,906357,6
147351,540271,0
343122,859703,1
37949,811880,3
271485,855588,3
870383,540877,7
534808,524330,2
423039,21274,9
554457,763045,1
498689,467937,2
617602,46054,9
32396,486973,0
571333,395104,2
522923,772502,1
453133,808894,1
94785,52884,4
826935,303685,5
42690,506413,0
285958,109358,4
982686,19644,8
173411,524345,0
675854,86444,8
873180,538256,7
478759,506532,2
299840,413003,0
344194,871591,1
838942,102171,8
196498,555389,0
424329,714240,1
233338,727393,3
302701,508484,0
92123,325340,0
998452,999447,6
711751,399947,5
915277,68584,8
703078,646216,2
966967,821532,6
497813,752719,1
952957,363209,5
467852,199519,9
319607,637251,0
293620,877284,3
523256,367777,9
237859,699470,3
999000,202858,8
442180,722977,1
79262,168652,4
539282,715609,1
251904,750679,3
674102,637241,2
116274,231005,4
506655,355788,9
732259,84308,8
967997,128374,8
585623,581955,2
922186,193661,8
864539,311585,5
811253,744298,6
429059,196341,9
917628,585903,7
274474,86126,4
521532,393337,2
826258,922274,6
661199,778269,6
376760,214791,9
994520,904005,6
626417,198418,9
813554,408777,5
327680,324291,0
367317,511847,0
620384,803852,1
341576,879053,1
250295,716161,3
534048,751257,1
386673,821553,1
854750,796623,6
844887,19776,8
383249,271130,9
883418,620394,7
964801,416189,5
902504,390258,5
74399,429715,0
223790,239575,4
552139,814155,1
516846,642578,2
822119,358702,5
709654,167894,8
807477,278000,5
359047,513118,0
989323,555229,7
734375,650304,7
