x,y,cluster_id
242578,13469,57
383138,414652,65
67768,993126,72
484308,765337,29
31833,30935,85
932640,887879,16
591329,478778,76
833354,186335,12
735652,115053,68
698658,355604,69
638300,908210,10
294000,264971,74
377493,541620,17
9281,999465,72
12901,842497,56
852470,467010,45
53607,976747,72
196754,856972,59
144213,800662,18
729397,985790,89
183405,499760,77
469862,970991,63
450770,95791,32
974081,390235,31
680670,26669,14
231241,468739,39
97960,415410,3
796294,316402,70
778534,828493,46
487140,369048,1
602845,24264,24
811111,355792,70
806109,274877,70
859817,951019,27
777276,680837,6
835185,961129,27
705424,73751,14
536857,957185,94
418065,418776,65
381617,836927,48
240062,726211,93
431612,116690,61
223913,309587,62
244801,377033,62
807539,314736,70
775229,283334,4
996348,632867,96
600910,509480,25
834128,199442,88
35980,730005,75
197911,293197,87
770346,214750,99
309220,60662,57
557590,416916,1
115944,685545,47
959950,893088,16
136133,997800,91
27973,148064,64
522975,641339,34
989146,578132,96
680530,674978,55
362046,914709,26
530369,917610,94
283108,208988,74
471815,806578,29
161689,514298,77
813117,64168,2
479624,43309,32
902915,294501,23
685730,66033,14
821219,242774,88
310257,492554,36
356179,307990,53
396981,70916,28
886516,684032,83
528226,902819,5
686503,63316,14
152140,23765,41
418942,174793,61
752751,490316,58
747743,329274,4
117577,118127,64
374985,376969,65
728744,14480,14
382012,490499,17
827576,79664,97
923967,118042,92
938251,195973,82
726117,857863,46
103637,838910,49
565110,810400,84
406969,934977,63
160874,816054,49
431739,248100,21
830522,596218,33
645779,608168,25
495466,304382,21
755627,828610,86
455550,438144,1
897430,118944,92
98993,780745,18
997533,539816,96
698849,561277,60
384785,92576,28
929386,192648,92
841254,969376,27
318446,127999,11
288386,909935,26
279052,41813,57
755507,809000,86
866244,973541,27
313587,467795,36
243042,823442,59
599615,743697,73
327666,83176,57
951140,823081,16
527120,310801,30
646964,528517,25
786098,952490,27
515310,819254,84
207082,441170,39
757169,750570,86
841330,249551,88
217528,1761,41
607765,712493,73
871078,223776,88
14974,680695,75
452619,175360,61
288399,131390,37
272306,650010,7
719640,990750,89
535380,148002,67
469616,838895,5
313226,398227,71
5279,739131,75
580105,833601,84
347811,666053,38
354997,440055,71
14917,711650,75
706767,635577,55
146365,957588,91
183773,679719,47
48126,868372,56
730391,687771,55
373259,371670,65
663645,885499,81
586741,364693,30
406085,74556,28
75646,387667,3
531298,530090,78
229012,19601,57
439383,726733,95
208291,749221,18
166750,575130,77
211249,463602,39
769233,500985,45
67848,329471,22
430095,618497,35
83209,503956,15
994746,709053,79
62870,660778,51
710643,782564,86
561766,616936,40
851959,876326,44
416611,994392,63
751597,103922,2
622708,854272,81
763144,172256,99
113940,992884,91
414314,380142,65
62500,450930,3
789565,228458,99
697292,386877,69
247648,231501,74
849283,902588,44
803927,613533,98
663457,738469,73
452902,931007,63
436138,171789,61
273068,465220,36
955457,369525,23
607397,533230,25
999677,575269,96
555215,505000,78
540809,380896,30
