x,y,cluster_id
242578,13469,5
383138,414652,3
67768,993126,8
484308,765337,1
31833,30935,5
932640,887879,6
591329,478778,0
833354,186335,4
735652,115053,4
698658,355604,0
638300,908210,1
294000,264971,5
377493,541620,3
9281,999465,8
12901,842497,8
852470,467010,7
53607,976747,8
196754,856972,2
144213,800662,8
729397,985790,6
183405,499760,3
469862,970991,1
450770,95791,9
974081,390235,7
680670,26669,4
231241,468739,3
97960,415410,3
796294,316402,4
778534,828493,6
487140,369048,0
602845,24264,9
811111,355792,4
806109,274877,4
859817,951019,6
777276,680837,6
835185,961129,6
705424,73751,4
536857,957185,1
418065,418776,3
381617,836927,2
240062,726211,2
431612,116690,9
223913,309587,3
244801,377033,3
807539,314736,4
775229,283334,4
996348,632867,7
600910,509480,0
834128,199442,4
35980,730005,8
197911,293197,5
770346,214750,4
309220,60662,9
557590,416916,0
115944,685545,8
959950,893088,6
136133,997800,8
27973,148064,5
522975,641339,0
989146,578132,7
680530,674978,0
362046,914709,2
530369,917610,1
283108,208988,5
471815,806578,1
161689,514298,3
813117,64168,4
479624,43309,9
902915,294501,4
685730,66033,4
821219,242774,4
310257,492554,3
356179,307990,9
396981,70916,9
886516,684032,6
528226,902819,1
686503,63316,4
152140,23765,5
418942,174793,9
752751,490316,7
747743,329274,4
117577,118127,5
374985,376969,3
728744,14480,4
382012,490499,3
827576,79664,4
923967,118042,4
938251,195973,4
726117,857863,6
103637,838910,8
565110,810400,1
406969,934977,1
160874,816054,8
431739,248100,9
830522,596218,7
645779,608168,0
495466,304382,9
755627,828610,6
455550,438144,0
897430,118944,4
98993,780745,8
997533,539816,7
698849,561277,0
384785,92576,9
929386,192648,4
841254,969376,6
318446,127999,9
288386,909935,2
279052,41813,5
755507,809000,6
866244,973541,6
313587,467795,3
243042,823442,2
599615,743697,1
327666,83176,9
951140,823081,6
527120,310801,9
646964,528517,0
786098,952490,6
515310,819254,1
207082,441170,3
757169,750570,6
841330,249551,4
217528,1761,5
607765,712493,1
871078,223776,4
14974,680695,8
452619,175360,9
288399,131390,5
272306,650010,2
719640,990750,6
535380,148002,9
469616,838895,1
313226,398227,3
5279,739131,8
580105,833601,1
347811,666053,2
354997,440055,3
14917,711650,8
706767,635577,0
146365,957588,8
183773,679719,2
48126,868372,8
730391,687771,6
373259,371670,3
663645,885499,1
586741,364693,0
406085,74556,9
75646,387667,3
531298,530090,0
229012,19601,5
439383,726733,1
208291,749221,2
166750,575130,3
211249,463602,3
769233,500985,7
67848,329471,5
430095,618497,0
83209,503956,3
994746,709053,6
62870,660778,8
710643,782564,6
561766,616936,0
851959,876326,6
416611,994392,1
751597,103922,4
622708,854272,1
763144,172256,4
113940,992884,8
414314,380142,3
62500,450930,3
789565,228458,4
697292,386877,0
247648,231501,5
849283,902588,6
803927,613533,7
663457,738469,1
452902,931007,1
436138,171789,9
273068,465220,3
955457,369525,7
607397,533230,0
999677,575269,7
555215,505000,0
540809,380896,0
724384,729940,6
104473,885740,8
639572,287519,4
332946,834822,2
860169,869593,6
256492,871667,2
117700,192914,5
305697,859094,2
796018,674653,6
900226,112347,4
221747,915444,2
880066,285789,4
257319,771158,2
861762,644236,7
684291,882927,1
369671,66247,9
417820,301777,9
980466,702029,6
7364,783108,8
703318,672688,0
870522,869668,6
524434,177186,9
980344,642136,7
393063,217912,9
447246,868568,1
31640,773725,8
9819,42467,5
744825,278843,4
523351,969780,1
102327,819686,8
470454,926986,1
854907,426604,7
934752,387852,7
632230,906357,1
147351,540271,3
343122,859703,2
37949,811880,8
271485,855588,2
870383,540877,7
534808,524330,0
423039,21274,9
554457,763045,1
498689,467937,0
617602,46054,9
32396,486973,3
571333,395104,0
522923,772502,1
453133,808894,1
94785,52884,5
826935,303685,4
42690,506413,3
285958,109358,5
982686,19644,4
173411,524345,3
675854,86444,4
873180,538256,7
478759,506532,0
299840,413003,3
344194,871591,2
838942,102171,4
196498,555389,3
424329,714240,2
233338,727393,2
302701,508484,3
92123,325340,5
998452,999447,6
711751,399947,0
915277,68584,4
703078,646216,0
966967,821532,6
497813,752719,1
952957,363209,7
467852,199519,9
319607,637251,2
293620,877284,2
523256,367777,0
237859,699470,2
999000,202858,4
442180,722977,1
79262,168652,5
539282,715609,1
251904,750679,2
674102,637241,0
116274,231005,5
506655,355788,0
732259,84308,4
967997,128374,4
585623,581955,0
922186,193661,4
864539,311585,4
811253,744298,6
429059,196341,9
917628,585903,7
274474,86126,5
521532,393337,0
826258,922274,6
661199,778269,1
376760,214791,9
994520,904005,6
626417,198418,9
813554,408777,7
327680,324291,3
367317,511847,3
620384,803852,1
341576,879053,2
250295,716161,2
534048,751257,1
386673,821553,2
854750,796623,6
844887,19776,4
383249,271130,9
883418,620394,7
964801,416189,7
902504,390258,7
74399,429715,3
223790,239575,5
552139,814155,1
516846,642578,0
822119,358702,7
709654,167894,4
807477,278000,4
359047,513118,3
989323,555229,7
734375,650304,0
661679,842450,1
72134,360306,3
669352,806694,1
106581,312340,5
513709,915202,1
801957,495907,7
725267,570966,0
239062,924139,2
4986,808315,8
353592,834880,2
839796,454535,7
374671,108680,9
592807,314266,9
880309,355704,7
327136,184438,9
855266,459639,7
154120,306519,5
672925,858988,1
25724,353126,5
998767,287106,4
403714,223334,9
576057,802292,1
127505,976868,8
225842,738540,2
646862,809815,1
561670,1315,9
111739,2849,5
893928,255271,4
349886,542663,3
542610,659326,0
304556,687893,2
434005,323590,9
589821,134435,9
462490,70127,9
629891,585425,0
253674,504712,3
696317,16186,4
52367,132880,5
315584,25240,9
210313,743236,2
574919,671006,0
608211,212948,9
31110,873539,8
579454,892040,1
521551,712622,1
41863,596998,3
751981,550487,7
35726,446954,3
959509,480178,7
357800,549171,3
923869,471037,7
731501,345154,4
16405,722120,8
675589,628740,0
237498,636867,2
829868,607283,7
621287,975722,1
973083,621237,7
132736,906385,8
616378,468377,0
14476,303459,5
245720,816957,2
608290,539205,0
424689,751438,1
430810,628092,0
345266,893285,2
456783,165931,9
810127,812538,6
334136,834506,2
549359,88853,9
352562,523797,3
458504,87214,9
817071,518386,7
520241,704018,1
443985,70005,9
588148,7255,9
937220,858295,6
379421,943657,2
52889,905543,8
469229,342547,9
188338,400091,3
335425,498812,3
536861,26511,9
579792,570720,0
104485,89116,5
780534,447421,7
815274,324253,4
733585,370990,4
235025,68069,5
47294,877899,8
859542,324578,4
186882,928701,8
689450,600241,0
266814,354545,3
842451,76321,4
733023,918199,6
184514,137053,5
455505,682579,1
107825,225534,5
556607,898878,1
458725,805522,1
420218,606961,0
197918,418513,3
953410,967169,6
215132,729668,2
532081,695311,1
97791,579595,3
262600,528353,3
31083,414922,3
596607,175765,9
82470,85277,5
252503,829532,2
958437,460401,7
966716,608715,7
679522,741861,1
466695,750819,1
22240,788280,8
625487,571436,0
128128,461503,3
481417,186445,9
589343,103250,9
330431,556650,3
624015,829410,1
905440,730891,6
89809,423409,3
243339,806022,2
817059,316019,4
347653,17202,9
127524,307548,5
960467,574613,7
532236,291130,9
25211,730439,8
503756,634589,0
538167,985049,1
730439,490467,0
283424,520330,3
197125,91670,5
697768,401666,0
808041,751828,6
983132,511241,7
432666,828883,1
48384,205276,5
80313,821012,8
757363,8609,4
707157,189128,4
680946,675023,0
127441,915777,8
464064,524562,0
320625,760533,2
294147,739293,2
312291,675442,2
165789,427107,3
397577,92002,9
290437,384309,3
82044,925550,8
721616,213077,4
186101,803504,2
504920,205865,9
980372,124577,4
776937,996788,6
17328,239384,5
332762,745003,2
267561,910812,2
19009,497406,3
906774,166610,4
230936,355255,3
779472,588468,7
394199,317563,9
290800,475775,3
362539,193552,9
44196,805903,8
813759,851464,6
564542,260234,9
763298,762542,6
44144,930766,8
389826,819942,2
765440,760514,6
966042,280601,4
70368,685962,8
964895,1139,4
146132,46477,5
147215,254032,5
524450,432983,0
161411,846487,8
913975,182299,4
909292,474804,7
46046,897454,8
512430,424367,0
349529,550215,3
478212,309860,9
823446,666155,7
